Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
65,14,5032,10.5662,9,1,4.617,0.000917528,0.153569,14,9,233376,0.013,9807,0.000172,9.807,AVL
66,14,5056,10.5716,9,1,4.667,0.000923062,0.154302,14,9,237754,0.04,9826,0.000272,9.826,AVL
67,14,5107,10.5841,9,1,4.888,0.000957118,0.155858,14,9,243033,0.009,9810,3.8e-05,9.81,AVL
68,14,5136,10.5929,9,1,4.948,0.000963396,0.156743,14,9,245406,0.004,9765,6e-05,9.765,AVL
69,14,5158,10.6002,9,1,5.039,0.000976929,0.157414,14,9,248041,0.001,9918,1.9e-05,9.918,AVL
70,14,5197,10.6113,9,1,5.113,0.000983837,0.158605,14,9,250648,0.009,9746,3e-05,9.746,AVL
71,14,5246,10.6247,9,1,5.35,0.00101982,0.1601,14,9,254877,0.001,9700,1.8e-05,9.7,AVL
72,14,5272,10.6328,9,1,5.706,0.00108232,0.160894,14,9,257440,0.01,9943,2.4e-05,9.943,AVL
73,14,5317,10.6415,9,1,6.192,0.00116457,0.162267,14,9,261806,0.001,9606,6e-06,9.606,AVL
74,14,5393,10.6614,9,1,6.604,0.00122455,0.164586,14,9,270119,0.001,9888,5e-06,9.888,AVL
75,14,5411,10.6673,9,1,6.674,0.00123341,0.165136,14,9,272152,0.001,10004,1.3e-05,10.004,AVL
76,14,5483,10.6858,9,1,6.926,0.00126318,0.167333,14,9,281229,0.002,9954,1.8e-05,9.954,AVL
77,14,5544,10.7022,9,1,7.064,0.00127417,0.169195,14,9,285048,0.054,9978,7.5e-05,9.978,AVL
78,14,5580,10.7145,9,1,7.302,0.0013086,0.170293,14,9,288998,0.001,9895,8e-06,9.895,AVL
79,14,5638,10.7292,9,1,7.563,0.00134143,0.172063,14,9,295354,0.058,9939,0.000153,9.939,AVL
80,14,5715,10.7508,9,1,7.882,0.00137918,0.174413,14,9,301472,0.002,10121,1.7e-05,10.121,AVL
81,14,5765,10.7636,9,1,8.048,0.00139601,0.175939,14,9,305319,0.001,9977,1.5e-05,9.977,AVL
82,14,5834,10.7818,9,1,8.311,0.00142458,0.178045,14,9,313051,0.001,9999,7e-06,9.999,AVL
83,14,5919,10.8037,9,1,8.788,0.00148471,0.180639,14,9,327617,0.001,10134,2.5e-05,10.134,AVL
84,14,5975,10.8161,9,1,8.977,0.00150243,0.182348,14,9,333687,0.22,10036,0.000895,10.036,AVL
85,14,5988,10.8193,9,1,9.03,0.00150802,0.182745,14,9,334972,0.006,10087,0.00029,10.087,AVL
86,14,6006,10.8235,9,1,9.096,0.00151449,0.183294,14,9,336008,0.061,9972,0.000395,9.972,AVL
87,14,6020,10.8276,9,1,9.185,0.00152575,0.183721,14,9,337115,0.002,10060,1.6e-05,10.06,AVL
88,14,6036,10.8322,9,1,9.42,0.00156064,0.18421,14,9,338883,0.001,10176,1.7e-05,10.176,AVL
89,14,6095,10.8484,9,1,9.813,0.00161001,0.18601,14,9,347362,0.002,10119,3.9e-05,10.119,AVL
90,14,6117,10.8537,9,1,9.895,0.00161762,0.186682,14,9,348822,0.002,10181,2.9e-05,10.181,AVL
91,14,6185,10.8686,9,1,10.266,0.00165982,0.188757,14,9,356845,0.015,10053,0.000163,10.053,AVL
92,14,6243,10.8816,9,1,10.503,0.00168236,0.190527,14,9,363668,0.011,10233,4.4e-05,10.233,AVL
93,14,6312,10.8983,9,1,11.067,0.00175333,0.192633,14,9,375049,0.004,10100,0.000141,10.1,AVL
94,14,6374,10.9128,9,1,11.349,0.00178051,0.194525,14,9,382433,0.005,10126,0.000265,10.126,AVL
95,14,6435,10.927,9,1,11.606,0.00180357,0.196387,14,9,389600,0.165,10154,0.000764,10.154,AVL
96,14,6491,10.9404,9,1,11.68,0.00179941,0.198096,14,9,395852,0.09,10102,0.00076,10.102,AVL
97,14,6516,10.9458,9,1,11.753,0.00180371,0.198859,14,9,399363,0.019,10185,0.000325,10.185,AVL
98,14,6556,10.9555,9,1,11.874,0.00181117,0.200079,14,9,402693,0.019,10182,0.000296,10.182,AVL
99,14,6603,10.9653,9,1,12.012,0.00181917,0.201514,14,9,409572,0.012,9967,7.2e-05,9.967,AVL
100,14,6634,10.9717,9,1,12.101,0.00182409,0.20246,14,9,412289,0.002,10047,5.4e-05,10.047,AVL
101,14,6664,10.9794,9,1,12.382,0.00185804,0.203375,14,9,416570,0.008,10045,2.6e-05,10.045,AVL
102,14,6695,10.9878,9,1,12.538,0.00187274,0.204321,14,9,419628,0.002,10006,2.4e-05,10.006,AVL
103,14,6715,10.9923,9,1,12.685,0.00188905,0.204932,14,9,422158,0.001,10105,2.2e-05,10.105,AVL
104,14,6775,11.0056,9,1,13.003,0.00191926,0.206763,14,9,428554,0.002,10297,1.8e-05,10.297,AVL
105,14,6810,11.0138,9,1,13.202,0.00193862,0.207831,14,9,432894,0.001,10138,2e-05,10.138,AVL
106,14,6863,11.0251,9,1,13.627,0.00198557,0.209449,14,9,438337,0.016,10240,0.000227,10.24,AVL
107,14,6885,11.0289,9,1,13.983,0.00203094,0.21012,14,9,440116,0.023,10243,0.000151,10.243,AVL
108,14,6900,11.0312,9,1,14.12,0.00204638,0.210578,14,9,441079,0.009,10051,5.2e-05,10.051,AVL
109,14,6923,11.0367,9,1,14.526,0.00209822,0.21128,14,9,443985,0.002,10323,2e-05,10.323,AVL
110,14,6979,11.0489,9,1,14.85,0.00212781,0.212989,14,9,449888,0.003,10183,1.9e-05,10.183,AVL
111,14,7016,11.0554,9,1,15.198,0.00216619,0.214118,14,9,454684,0.002,10358,2.9e-05,10.358,AVL
112,14,7044,11.0612,9,1,15.453,0.00219378,0.214972,14,9,458932,0.002,10202,2.2e-05,10.202,AVL
113,14,7077,11.0684,9,1,15.646,0.00221082,0.215979,14,9,461380,0.002,10331,4.9e-05,10.331,AVL
114,14,7172,11.0887,9,1,16.024,0.00223424,0.218879,14,9,468655,0.004,10236,4.6e-05,10.236,AVL
115,14,7239,11.1043,9,1,16.411,0.00226703,0.220923,14,9,475767,0.002,10241,2.8e-05,10.241,AVL
116,14,7272,11.1103,9,1,16.573,0.00227902,0.221931,14,9,479530,0.002,10241,2.6e-05,10.241,AVL
117,14,7279,11.1118,9,1,16.764,0.00230306,0.222144,14,9,480918,0.002,10182,6.1e-05,10.182,AVL
118,14,7313,11.119,9,1,17.296,0.0023651,0.223182,14,9,486169,0.01,10361,5.8e-05,10.361,AVL
119,14,7344,11.1242,9,1,18.093,0.00246364,0.224128,14,9,489314,0.001,10161,3.2e-05,10.161,AVL
120,14,7380,11.1312,9,1,18.664,0.002529,0.225227,14,9,495109,0.003,10249,4.4e-05,10.249,AVL
121,14,7399,11.1357,9,1,18.979,0.00256508,0.225806,14,9,497853,0.002,10177,3e-05,10.177,AVL
122,14,7432,11.1421,9,1,19.157,0.00257764,0.226814,14,9,500226,0.002,10144,4.6e-05,10.144,AVL
123,14,7453,11.1453,9,1,19.511,0.00261787,0.227454,14,9,503584,0.001,10280,5.4e-05,10.28,AVL
124,14,7463,11.1474,9,1,19.752,0.00264666,0.22776,14,9,505586,0.002,10295,4.8e-05,10.295,AVL
125,14,7482,11.151,9,1,20.733,0.00277105,0.228339,14,9,512356,0.002,10202,2.2e-05,10.202,AVL
126,14,7495,11.1536,9,1,21.363,0.0028503,0.228736,14,9,515422,0.004,10432,7.6e-05,10.432,AVL
127,14,7548,11.1634,9,1,22.53,0.0029849,0.230354,14,9,522323,0.002,10342,3.2e-05,10.342,AVL
128,14,7577,11.1692,9,1,23.053,0.0030425,0.231239,14,9,525196,0.002,10462,2.5e-05,10.462,AVL
129,14,7604,11.1743,9,1,23.538,0.00309548,0.232063,14,9,528920,0.002,10035,3.1e-05,10.035,AVL
130,14,7642,11.1808,9,1,24.319,0.00318228,0.233222,14,9,535568,0.002,10022,3e-05,10.022,AVL
131,14,7668,11.1858,9,1,24.877,0.00324426,0.234016,14,9,538111,0.056,10148,9.4e-05,10.148,AVL
132,14,7691,11.1907,9,1,25.277,0.00328657,0.234718,14,9,541338,0.008,10117,2.8e-05,10.117,AVL
133,14,7716,11.1952,9,1,26.19,0.00339425,0.235481,14,9,544545,0.001,10302,2.3e-05,10.302,AVL
134,14,7747,11.2018,9,1,26.878,0.00346947,0.236427,14,9,548535,0.003,10187,0.000103,10.187,AVL
135,14,7810,11.2133,9,1,28.715,0.0036767,0.23835,14,9,560464,0.002,10364,3.3e-05,10.364,AVL
136,14,7820,11.2156,9,1,29.054,0.00371535,0.238655,14,9,563845,0.057,10095,0.000105,10.095,AVL
137,14,7831,11.2177,9,1,29.186,0.00372698,0.23899,14,9,565317,0.002,10375,3e-05,10.375,AVL
138,14,7855,11.2229,9,1,29.9,0.00380649,0.239723,14,9,569645,0.002,10188,3.9e-05,10.188,AVL
139,15,7883,11.2286,9,1,30.342,0.00384904,0.120287,15,9,573975,0.003,10305,4.2e-05,10.305,AVL
140,15,7950,11.239,9,1,31.052,0.00390591,0.121309,15,9,579040,0.002,10056,3.3e-05,10.056,AVL
141,15,7958,11.2404,9,1,31.21,0.00392184,0.121431,15,9,579742,0.002,10266,4.2e-05,10.266,AVL
142,15,7976,11.2444,9,1,31.546,0.00395512,0.121706,15,9,581721,0.003,10288,0.000116,10.288,AVL
143,15,8007,11.2507,9,1,32.137,0.00401361,0.122179,15,9,586152,0.031,10286,0.000144,10.286,AVL
144,15,8037,11.2564,9,1,32.837,0.00408573,0.122637,15,9,590741,0.007,10199,0.000403,10.199,AVL
145,15,8068,11.2621,9,1,33.218,0.00411725,0.12311,15,9,594556,0.002,10415,6.8e-05,10.415,AVL
146,15,8094,11.2665,9,1,33.71,0.00416481,0.123507,15,9,598374,0.002,10381,3.1e-05,10.381,AVL
147,15,8141,11.2755,9,1,34.753,0.00426889,0.124224,15,9,604074,0.008,10315,5.8e-05,10.315,AVL
148,15,8163,11.2803,9,1,35.17,0.00430847,0.124559,15,9,607876,0.002,10208,3.3e-05,10.208,AVL
149,15,8205,11.2876,9,1,36.107,0.00440061,0.1252,15,9,616125,0.012,10197,4.6e-05,10.197,AVL
150,15,8221,11.2902,9,1,36.398,0.00442744,0.125444,15,9,618558,0.002,10215,3.6e-05,10.215,AVL
151,15,8334,11.3101,9,1,37.843,0.0045408,0.127169,15,9,638383,0.008,10306,5.6e-05,10.306,AVL
152,15,8349,11.3125,9,1,38.156,0.00457013,0.127398,15,9,642099,0.002,10429,6.9e-05,10.429,AVL
153,15,8354,11.3131,9,1,38.296,0.00458415,0.127474,15,9,642989,0.003,10250,4e-05,10.25,AVL
154,15,8379,11.3171,10,1,38.765,0.00462645,0.127855,15,10,646306,0.002,10239,5.7e-05,10.239,AVL
155,15,8406,11.3218,10,1,39.333,0.00467916,0.128267,15,10,652672,0.002,10373,3.7e-05,10.373,AVL
156,15,8420,11.3243,10,1,39.596,0.00470261,0.128481,15,10,655094,0.004,10391,3.7e-05,10.391,AVL
157,15,8472,11.3336,10,1,40.25,0.00475094,0.129274,15,10,661525,0.008,10299,0.000102,10.299,AVL
158,15,8525,11.3421,10,1,41.118,0.00482323,0.130083,15,10,668592,0.002,10363,8.4e-05,10.363,AVL
159,15,8547,11.3462,10,1,41.567,0.00486334,0.130419,15,10,671417,0.024,10303,0.000679,10.303,AVL
160,15,8563,11.3492,10,1,42.029,0.00490821,0.130663,15,10,674262,0.009,10138,0.000104,10.138,AVL
161,15,8591,11.352,10,1,42.563,0.00495437,0.13109,15,10,677430,0.006,10294,0.000291,10.294,AVL
162,15,8608,11.3546,10,1,42.785,0.00497038,0.13135,15,10,679696,0.011,10336,0.000192,10.336,AVL
163,15,8639,11.3609,10,1,43.114,0.00499062,0.131823,15,10,683528,0.008,10326,7.5e-05,10.326,AVL
164,15,8665,11.3647,10,1,43.493,0.00501939,0.132219,15,10,688150,0.002,10470,7.2e-05,10.47,AVL
165,15,8692,11.3692,10,1,44.025,0.005065,0.132631,15,10,692298,0.009,10367,8.8e-05,10.367,AVL
166,15,8705,11.3716,10,1,44.212,0.00507892,0.13283,15,10,693986,0.002,10232,6.2e-05,10.232,AVL
167,15,8720,11.3744,10,1,44.469,0.00509966,0.133059,15,10,697753,0.003,10450,0.000101,10.45,AVL
168,15,8738,11.3779,10,1,44.771,0.00512371,0.133333,15,10,701173,0.003,10161,8.6e-05,10.161,AVL
169,15,8751,11.3805,10,1,45.128,0.0051569,0.133532,15,10,703342,0.002,10292,0.000159,10.292,AVL
170,15,8776,11.3851,10,1,45.436,0.0051773,0.133913,15,10,707170,0.007,10419,0.000507,10.419,AVL
171,15,8790,11.387,10,1,45.587,0.00518623,0.134127,15,10,708848,0.012,10435,0.000349,10.435,AVL
172,15,8810,11.3919,10,1,45.935,0.00521396,0.134432,15,10,712090,0.003,10317,0.000128,10.317,AVL
173,15,8825,11.3946,10,1,46.462,0.00526482,0.134661,15,10,714929,0.003,10422,0.000194,10.422,AVL
174,15,8891,11.4057,10,1,48.086,0.00540839,0.135668,15,10,726805,0.002,10485,0.000131,10.485,AVL
175,15,8902,11.4073,10,1,48.284,0.00542395,0.135836,15,10,729049,0.006,10359,6.4e-05,10.359,AVL
176,15,8921,11.4094,10,1,48.7,0.00545903,0.136126,15,10,733037,0.013,10200,0.000135,10.2,AVL
177,15,8938,11.4126,10,1,49.233,0.00550828,0.136385,15,10,736910,0.003,10463,8.5e-05,10.463,AVL
178,15,8949,11.4143,10,1,49.466,0.00552754,0.136553,15,10,738876,0.003,10340,8e-05,10.34,AVL
179,15,8981,11.4197,10,1,49.864,0.00555217,0.137041,15,10,743021,0.055,10376,0.000546,10.376,AVL
180,15,9023,11.4259,10,1,51.086,0.00566175,0.137682,15,10,750830,0.002,10315,6.4e-05,10.315,AVL
181,15,9036,11.4277,10,1,51.384,0.00568659,0.137881,15,10,752372,0.008,10542,9.5e-05,10.542,AVL
182,15,9058,11.4312,10,1,51.72,0.00570987,0.138216,15,10,756538,0.01,10467,0.000165,10.467,AVL
183,15,9099,11.4381,10,1,53.198,0.00584658,0.138842,15,10,768106,0.002,10493,6.8e-05,10.493,AVL
184,15,9117,11.441,10,1,53.49,0.00586706,0.139117,15,10,771687,0.004,10344,0.000201,10.344,AVL
185,15,9149,11.4461,10,1,53.912,0.00589267,0.139605,15,10,777534,0.02,10356,0.000265,10.356,AVL
186,15,9172,11.4495,10,1,54.172,0.00590624,0.139956,15,10,780772,0.007,10350,0.000532,10.35,AVL
187,15,9227,11.4585,10,1,54.82,0.00594126,0.140795,15,10,788358,0.015,10473,0.000412,10.473,AVL
188,15,9251,11.4631,10,1,55.656,0.00601621,0.141161,15,10,792113,0.017,10391,0.00023,10.391,AVL
189,15,9278,11.4676,10,1,56.017,0.00603762,0.141573,15,10,797263,0.005,10442,0.000256,10.442,AVL
190,15,9305,11.4716,10,1,56.582,0.00608082,0.141985,15,10,803772,0.004,10244,0.000126,10.244,AVL
191,15,9338,11.4774,10,1,56.817,0.00608449,0.142489,15,10,808011,0.008,10476,8.9e-05,10.476,AVL
192,15,9368,11.4826,10,1,57.221,0.00610813,0.142947,15,10,813327,0.003,10408,0.000144,10.408,AVL
193,15,9379,11.484,10,1,57.496,0.00613029,0.143114,15,10,815778,0.005,10483,0.000291,10.483,AVL
194,15,9403,11.4874,10,1,57.997,0.00616793,0.143481,15,10,822397,0.003,10332,0.000121,10.332,AVL
195,15,9428,11.4912,10,1,58.299,0.0061836,0.143862,15,10,825966,0.002,10260,0.000139,10.26,AVL
196,15,9438,11.4926,10,1,58.574,0.00620619,0.144015,15,10,828292,0.018,10244,0.000174,10.244,AVL
197,15,9454,11.4955,10,1,58.757,0.00621504,0.144259,15,10,830393,0.003,10551,0.000125,10.551,AVL
198,15,9461,11.4966,10,1,59.011,0.00623729,0.144366,15,10,832951,0.003,10385,0.000105,10.385,AVL
199,15,9474,11.4986,10,1,59.549,0.00628552,0.144564,15,10,835887,0.003,10346,0.000125,10.346,AVL
200,15,9482,11.5,10,1,59.743,0.00630067,0.144686,15,10,837689,0.002,10396,0.000108,10.396,AVL
201,15,9520,11.506,10,1,60.216,0.00632521,0.145266,15,10,842522,0.003,10260,0.0001,10.26,AVL
202,15,9532,11.5072,10,1,60.501,0.00634715,0.145449,15,10,845646,0.003,10348,0.000178,10.348,AVL
203,15,9547,11.5099,10,1,60.687,0.00635666,0.145678,15,10,847706,0.003,10384,0.000126,10.384,AVL
204,15,9586,11.517,10,1,61.181,0.00638233,0.146273,15,10,853349,0.003,10307,0.00016,10.307,AVL
205,15,9620,11.5225,10,1,61.675,0.00641112,0.146792,15,10,859190,0.005,10503,0.000228,10.503,AVL
206,15,9627,11.5236,10,1,61.955,0.00643555,0.146899,15,10,860582,0.009,10139,0.000152,10.139,AVL
207,15,9640,11.525,10,1,62.281,0.00646068,0.147097,15,10,862421,0.003,10446,0.000129,10.446,AVL
208,15,9720,11.5373,10,1,64.201,0.00660504,0.148318,15,10,884000,0.004,10531,0.000123,10.531,AVL
209,15,9755,11.5423,10,1,64.803,0.00664305,0.148852,15,10,888732,0.003,10400,0.000128,10.4,AVL
210,15,9772,11.5449,10,1,65.237,0.00667591,0.149111,15,10,893265,0.01,10431,0.000134,10.431,AVL
211,15,9797,11.5487,10,1,65.705,0.00670664,0.149493,15,10,897648,0.003,10464,0.000144,10.464,AVL
212,15,9827,11.5531,10,1,66.024,0.00671863,0.14995,15,10,901622,0.013,10396,0.000273,10.396,AVL
213,15,9851,11.557,10,1,66.561,0.00675678,0.150317,15,10,907872,0.004,10375,0.000277,10.375,AVL
214,15,9904,11.5654,10,1,67.9,0.00685582,0.151125,15,10,916546,0.009,10450,0.00028,10.45,AVL
215,15,9908,11.566,10,1,68.196,0.00688292,0.151186,15,10,919504,0.01,10498,0.000235,10.498,AVL
216,15,9929,11.5692,10,1,68.691,0.00691822,0.151507,15,10,924825,0.003,10224,0.000156,10.224,AVL
217,15,9942,11.5711,10,1,69.107,0.00695102,0.151705,15,10,927681,0.003,10225,0.000151,10.225,AVL
218,15,9955,11.5729,10,1,69.396,0.00697097,0.151904,15,10,930204,0.008,10463,0.000175,10.463,AVL
219,15,9960,11.5737,10,1,69.583,0.00698624,0.15198,15,10,931212,0.007,10466,0.000163,10.466,AVL
220,15,9971,11.5756,10,1,70.247,0.00704513,0.152148,15,10,934410,0.023,10371,0.000202,10.371,AVL
221,15,9984,11.5772,10,1,70.671,0.00707843,0.152346,15,10,936638,0.002,10503,0.00017,10.503,AVL
222,15,10004,11.58,10,1,70.949,0.00709206,0.152651,15,10,939402,0.009,10400,0.000297,10.4,AVL
223,15,10018,11.5816,10,1,71.314,0.00711859,0.152865,15,10,942434,0.006,10353,0.000102,10.353,AVL
224,15,10056,11.5893,10,1,71.989,0.00715881,0.153445,15,10,953032,0.004,10304,0.000181,10.304,AVL
225,15,10059,11.5899,10,1,72.17,0.00717467,0.153491,15,10,953774,0.004,10343,0.000252,10.343,AVL
226,15,10077,11.5927,10,1,72.64,0.00720849,0.153765,15,10,957309,0.004,10373,0.000233,10.373,AVL
227,15,10091,11.5945,10,1,73.091,0.00724319,0.153979,15,10,959866,0.002,10477,0.000117,10.477,AVL
228,15,10117,11.5982,10,1,73.987,0.00731314,0.154376,15,10,965834,0.003,10272,0.000101,10.272,AVL
229,15,10139,11.6017,10,1,74.514,0.00734925,0.154711,15,10,969723,0.002,10372,0.000175,10.372,AVL
230,15,10144,11.6039,10,1,74.694,0.00736337,0.154788,15,10,971439,0.004,10480,0.000172,10.48,AVL
231,15,10152,11.6047,10,1,75.06,0.00739362,0.15491,15,10,973000,0.01,10396,0.000236,10.396,AVL
