Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
91,15,6185,10.9513,9,6,32.249,0.00521407,0.0943771,15,9,367142,0.024,10238,4.4e-05,10.238,RBT
92,15,6243,10.9641,9,6,32.614,0.00522409,0.0952621,15,9,373859,0.001,10274,8e-06,10.274,RBT
93,15,6312,10.9807,9,6,33.054,0.00523669,0.0963149,15,9,385355,0.001,10354,1.1e-05,10.354,RBT
94,15,6374,10.9944,9,6,33.454,0.00524851,0.097261,15,9,392904,0.103,10289,0.000401,10.289,RBT
95,15,6435,11.0067,9,6,34.46,0.00535509,0.0981918,15,9,400188,0.057,10214,0.000316,10.214,RBT
96,15,6491,11.0196,9,6,34.863,0.00537098,0.0990463,15,9,406517,0.004,10335,0.000418,10.335,RBT
97,15,6516,11.0259,9,6,34.994,0.00537047,0.0994278,15,9,410063,0.003,10308,0.000102,10.308,RBT
98,15,6556,11.0346,9,6,35.269,0.00537965,0.100038,15,9,413426,0.004,10288,5.8e-05,10.288,RBT
99,15,6603,11.0442,9,6,35.552,0.00538422,0.100755,15,9,420371,0.001,10293,2.8e-05,10.293,RBT
100,15,6634,11.05,9,6,35.653,0.00537428,0.101228,15,9,423183,0.017,10375,4.1e-05,10.375,RBT
101,15,6664,11.0563,9,6,35.939,0.00539301,0.101686,15,9,427503,0.001,10300,3.9e-05,10.3,RBT
102,15,6695,11.0644,9,6,36.058,0.00538581,0.102159,15,9,430599,0.001,10389,1.2e-05,10.389,RBT
103,15,6715,11.07,9,6,36.19,0.00538943,0.102464,15,9,433225,0.001,10578,1e-05,10.578,RBT
104,15,6775,11.0799,9,6,36.465,0.00538229,0.10338,15,9,439738,0.001,10461,6e-06,10.461,RBT
105,15,6810,11.0863,9,6,36.66,0.00538326,0.103914,15,9,444205,0.001,10317,6e-06,10.317,RBT
106,15,6863,11.0984,9,6,37.366,0.00544456,0.104723,15,9,449911,0.001,10455,2e-06,10.455,RBT
107,15,6885,11.1044,9,6,37.526,0.0054504,0.105058,15,9,451763,0.001,10505,6e-06,10.505,RBT
108,15,6900,11.1086,9,6,37.61,0.00545072,0.105287,15,9,452744,0.009,10417,1.7e-05,10.417,RBT
109,15,6923,11.1134,9,6,37.842,0.00546613,0.105638,15,9,455640,0.005,10413,4.3e-05,10.413,RBT
110,15,6979,11.1215,9,6,38.102,0.00545952,0.106493,15,9,461636,0.002,10381,1.9e-05,10.381,RBT
111,15,7016,11.129,9,6,38.387,0.00547135,0.107057,15,9,466392,0.016,10234,2.9e-05,10.234,RBT
112,15,7044,11.1353,9,6,38.512,0.00546735,0.107485,15,9,470708,0.001,10415,6e-06,10.415,RBT
113,15,7077,11.1426,9,6,38.596,0.00545372,0.107988,15,9,473227,0.001,10331,4e-06,10.331,RBT
114,15,7172,11.1609,9,6,38.9,0.00542387,0.109438,15,9,480600,0.001,10271,1.1e-05,10.271,RBT
115,15,7239,11.1749,9,6,39.092,0.00540019,0.11046,15,9,487817,0.011,10464,1.8e-05,10.464,RBT
116,15,7272,11.1829,9,6,39.348,0.00541089,0.110964,15,9,491576,0.018,10425,4.1e-05,10.425,RBT
117,15,7279,11.1845,9,6,39.428,0.00541668,0.11107,15,9,493000,0.001,10414,3e-06,10.414,RBT
118,15,7313,11.1899,9,6,39.586,0.0054131,0.111589,15,9,498451,0.001,10280,1.2e-05,10.28,RBT
119,15,7344,11.1962,9,6,39.786,0.00541748,0.112062,15,9,501685,0.011,10422,1.4e-05,10.422,RBT
120,15,7380,11.2043,9,6,40.664,0.00551003,0.112612,15,9,507794,0.061,10255,0.000115,10.255,RBT
121,15,7399,11.2084,9,6,40.875,0.0055244,0.112902,15,9,510517,0.001,10384,3e-06,10.384,RBT
122,15,7432,11.2142,9,6,40.977,0.00551359,0.113405,15,9,512888,0.001,10396,4e-06,10.396,RBT
123,15,7453,11.2176,9,6,41.353,0.0055485,0.113725,15,9,516243,0.009,10413,1.2e-05,10.413,RBT
124,15,7463,11.2195,9,6,41.479,0.00555795,0.113878,15,9,518242,0.005,10441,1.4e-05,10.441,RBT
125,15,7482,11.2233,9,6,41.757,0.00558099,0.114168,15,9,525048,0.371,10487,0.000751,10.487,RBT
126,15,7495,11.2255,9,6,41.964,0.00559893,0.114366,15,9,528138,0.014,10276,7e-05,10.276,RBT
127,15,7548,11.2353,9,6,42.322,0.00560705,0.115175,15,9,535209,0.001,10469,1.2e-05,10.469,RBT
128,15,7577,11.2419,9,6,42.421,0.00559865,0.115618,15,9,538205,0.001,10348,1.7e-05,10.348,RBT
129,15,7604,11.2482,9,6,42.659,0.00561007,0.11603,15,9,541995,0.001,10347,1e-05,10.347,RBT
130,15,7642,11.2563,9,6,42.859,0.00560835,0.116609,15,9,548719,0.001,10341,2.2e-05,10.341,RBT
131,15,7668,11.2611,9,6,43.028,0.00561137,0.117006,15,9,551250,0.001,10259,1e-05,10.259,RBT
132,15,7691,11.2651,9,6,43.192,0.00561591,0.117357,15,9,554553,0.001,10421,1.1e-05,10.421,RBT
133,15,7716,11.2691,9,6,43.36,0.00561949,0.117739,15,9,557777,0.01,10400,2.4e-05,10.4,RBT
134,15,7747,11.2749,9,6,43.872,0.0056631,0.118212,15,9,561814,0.001,10351,9e-06,10.351,RBT
135,15,7810,11.2864,9,6,44.943,0.00575455,0.119173,15,9,573956,0.001,10576,6e-06,10.576,RBT
136,15,7820,11.2882,9,6,45.277,0.0057899,0.119326,15,9,577394,0.001,10421,4e-06,10.421,RBT
137,15,7831,11.2906,9,6,45.375,0.00579428,0.119493,15,9,578889,0.087,10469,9.5e-05,10.469,RBT
138,15,7855,11.2965,9,6,45.596,0.00580471,0.11986,15,9,583228,0.017,10466,6.7e-05,10.466,RBT
139,15,7883,11.3008,9,6,45.829,0.00581365,0.120287,15,9,587674,0.001,10497,1.1e-05,10.497,RBT
140,15,7950,11.3109,9,6,46.209,0.00581245,0.121309,15,9,592903,0.002,10367,1.4e-05,10.367,RBT
141,15,7958,11.3118,9,6,46.258,0.00581277,0.121431,15,9,593589,0.001,10507,8e-06,10.507,RBT
142,15,7976,11.3151,9,6,46.401,0.00581758,0.121706,15,9,595670,0.001,10567,7e-06,10.567,RBT
143,15,8007,11.3208,9,6,46.67,0.00582865,0.122179,15,9,600229,0.01,10405,1.9e-05,10.405,RBT
144,15,8037,11.3257,9,6,47.052,0.00585442,0.122637,15,9,604895,0.001,10432,2.6e-05,10.432,RBT
145,15,8068,11.3322,9,6,47.3,0.00586267,0.12311,15,9,608790,0.002,10483,1.6e-05,10.483,RBT
146,15,8094,11.3382,9,6,47.901,0.00591809,0.123507,15,9,612723,0.001,10411,1.1e-05,10.411,RBT
147,15,8141,11.345,9,6,49.107,0.00603206,0.124224,15,9,618482,0.001,10464,1.2e-05,10.464,RBT
148,15,8163,11.3482,9,6,49.417,0.00605378,0.124559,15,9,622302,0.001,10548,1.4e-05,10.548,RBT
149,15,8205,11.356,9,6,50.099,0.00610591,0.1252,15,9,630611,0.001,10483,9e-06,10.483,RBT
150,15,8221,11.3588,9,6,50.291,0.00611738,0.125444,15,9,633045,0.089,10592,0.000181,10.592,RBT
151,15,8334,11.3769,9,6,51.573,0.00618826,0.127169,15,9,653046,0.022,10344,0.000325,10.344,RBT
152,15,8349,11.3798,9,6,52.217,0.00625428,0.127398,15,9,656926,0.138,10452,0.000359,10.452,RBT
153,15,8354,11.3807,9,6,52.534,0.00628848,0.127474,15,9,657848,0.08,10463,0.000168,10.463,RBT
154,15,8379,11.3843,9,6,53.129,0.00634073,0.127855,15,9,661248,0.012,10511,6.2e-05,10.511,RBT
155,15,8406,11.3884,9,6,53.759,0.00639531,0.128267,15,9,667638,0.001,10498,1.6e-05,10.498,RBT
156,15,8420,11.3905,9,6,54.015,0.00641508,0.128481,15,9,670145,0.01,10465,2.2e-05,10.465,RBT
157,15,8472,11.4011,9,6,54.846,0.0064738,0.129274,15,9,676671,0.046,10560,8.4e-05,10.56,RBT
158,15,8525,11.4109,9,6,56.224,0.00659519,0.130083,15,9,683820,0.01,10650,9.4e-05,10.65,RBT
159,15,8547,11.4152,9,6,56.769,0.00664198,0.130419,15,9,686678,0.011,10257,7.1e-05,10.257,RBT
160,15,8563,11.4174,9,6,57.121,0.00667068,0.130663,15,9,689604,0.001,10491,2.1e-05,10.491,RBT
161,15,8591,11.4223,9,6,57.455,0.00668781,0.13109,15,9,692884,0.001,10486,2.1e-05,10.486,RBT
162,15,8608,11.4257,9,6,57.688,0.00670167,0.13135,15,9,695199,0.001,10606,1.6e-05,10.606,RBT
163,15,8639,11.4294,9,6,58.01,0.0067149,0.131823,15,9,699080,0.001,10419,8e-06,10.419,RBT
164,15,8665,11.435,9,6,58.361,0.00673526,0.132219,15,9,703772,0.001,10333,1.1e-05,10.333,RBT
165,15,8692,11.4399,9,6,58.671,0.00675,0.132631,15,9,707964,0.002,10485,2.7e-05,10.485,RBT
166,15,8705,11.4419,9,6,58.831,0.0067583,0.13283,15,9,709691,0.001,10403,1.7e-05,10.403,RBT
167,15,8720,11.4445,9,6,59.121,0.00677993,0.133059,15,9,713467,0.001,10610,1.4e-05,10.61,RBT
168,15,8738,11.4461,9,6,59.412,0.00679927,0.133333,15,9,716912,0.001,10581,1e-05,10.581,RBT
169,15,8751,11.4493,9,6,59.603,0.00681099,0.133532,15,9,719042,0.001,10641,7e-06,10.641,RBT
170,15,8776,11.4532,9,6,61.569,0.00701561,0.133913,15,9,722882,0.007,10500,3.6e-05,10.5,RBT
171,15,8790,11.4552,9,6,62.067,0.00706109,0.134127,15,9,724590,0.001,10535,1e-05,10.535,RBT
172,15,8810,11.4585,9,6,62.452,0.00708876,0.134432,15,9,727861,0.103,10351,0.000127,10.351,RBT
173,15,8825,11.4605,9,6,62.863,0.00712329,0.134661,15,9,730745,0.012,10485,5.1e-05,10.485,RBT
174,15,8891,11.4706,9,6,63.764,0.00717175,0.135668,15,9,742855,0.01,10496,2.3e-05,10.496,RBT
175,15,8902,11.4726,9,6,63.983,0.00718749,0.135836,15,9,745121,0.001,10504,1e-05,10.504,RBT
176,15,8921,11.4761,9,6,64.315,0.00720939,0.136126,15,9,749245,0.01,10555,2.1e-05,10.555,RBT
177,15,8938,11.4789,9,6,64.724,0.00724144,0.136385,15,9,753217,0.001,10420,3e-06,10.42,RBT
178,15,8949,11.4809,9,6,65.075,0.00727176,0.136553,15,9,755246,0.001,10622,9e-06,10.622,RBT
179,15,8981,11.4865,9,6,65.682,0.00731344,0.137041,15,9,759400,0.001,10488,1.5e-05,10.488,RBT
180,15,9023,11.4925,9,6,66.27,0.00734456,0.137682,15,9,767274,0.001,10598,1.9e-05,10.598,RBT
181,15,9036,11.4948,9,6,66.531,0.00736288,0.137881,15,9,768816,0.001,10586,1.2e-05,10.586,RBT
182,15,9058,11.4982,9,6,66.876,0.00738309,0.138216,15,9,773035,0.166,10627,0.000208,10.627,RBT
183,16,9099,11.5037,9,6,67.691,0.00743939,0.0694204,16,9,784874,0.001,10579,2.4e-05,10.579,RBT
184,16,9117,11.5067,9,6,67.959,0.0074541,0.0695577,16,9,788636,0.001,10636,3.1e-05,10.636,RBT
185,16,9149,11.5117,9,6,68.417,0.00747809,0.0698019,16,9,794694,0.011,10609,2.7e-05,10.609,RBT
186,16,9172,11.5156,9,6,68.678,0.00748779,0.0699773,16,9,797988,0.001,10531,1.5e-05,10.531,RBT
187,16,9227,11.5248,9,6,69.898,0.00757538,0.070397,16,9,805727,0.001,10493,2e-05,10.493,RBT
188,16,9251,11.5287,9,6,70.246,0.00759334,0.0705801,16,9,809513,0.01,10478,2.3e-05,10.478,RBT
189,16,9278,11.534,9,6,70.579,0.00760714,0.0707861,16,9,814753,0.006,10647,1.8e-05,10.647,RBT
190,16,9305,11.5393,9,6,71.114,0.00764256,0.0709921,16,9,821266,0.007,10609,2.6e-05,10.609,RBT
191,16,9338,11.5443,9,6,71.31,0.00763654,0.0712438,16,9,825577,0.012,10688,3.8e-05,10.688,RBT
192,16,9368,11.5495,9,6,71.669,0.00765041,0.0714727,16,9,830820,0.001,10594,1.1e-05,10.594,RBT
193,16,9379,11.5518,9,6,71.909,0.00766702,0.0715566,16,9,833365,0.006,10593,8.6e-05,10.593,RBT
194,16,9403,11.5551,9,6,72.372,0.00769669,0.0717397,16,9,840143,0.001,10492,6.2e-05,10.492,RBT
195,16,9428,11.5595,9,6,72.608,0.00770132,0.0719305,16,9,843823,0.007,10306,6.9e-05,10.306,RBT
196,16,9438,11.561,9,6,72.838,0.00771752,0.0720068,16,9,846113,0.001,10552,2.2e-05,10.552,RBT
197,16,9454,11.5636,9,6,72.991,0.00772065,0.0721288,16,9,848240,0.016,10634,8.1e-05,10.634,RBT
198,16,9461,11.5652,9,6,73.463,0.00776482,0.0721823,16,9,850894,0.001,10711,1.9e-05,10.711,RBT
199,16,9474,11.567,9,6,74.033,0.00781433,0.0722814,16,9,853866,0.001,10515,1.4e-05,10.515,RBT
200,16,9482,11.5684,9,6,74.269,0.00783263,0.0723425,16,9,855646,0.012,10598,2.5e-05,10.598,RBT
201,16,9520,11.5746,9,6,75.027,0.00788099,0.0726324,16,9,860621,0.005,10478,0.000143,10.478,RBT
202,16,9532,11.5764,9,6,75.321,0.00790191,0.0727239,16,9,863722,0.002,10577,7.5e-05,10.577,RBT
203,16,9547,11.5793,9,6,75.538,0.00791222,0.0728384,16,9,865816,0.002,10531,6.7e-05,10.531,RBT
204,16,9586,11.5854,9,6,76.038,0.00793219,0.0731359,16,9,871484,0.001,10554,5.2e-05,10.554,RBT
205,16,9620,11.5878,9,6,76.506,0.00795281,0.0733953,16,9,877251,0.136,10562,0.000396,10.562,RBT
206,16,9627,11.5889,9,6,76.66,0.00796302,0.0734487,16,9,878706,0.003,10704,0.000182,10.704,RBT
207,16,9640,11.5904,9,6,76.835,0.00797044,0.0735479,16,9,880581,0.017,10405,0.000106,10.405,RBT
208,16,9720,11.6029,9,6,79.357,0.0081643,0.0741583,16,9,902459,0.015,10497,3.2e-05,10.497,RBT
209,16,9755,11.6076,9,6,79.879,0.00818852,0.0744253,16,9,907261,0.001,10531,2.3e-05,10.531,RBT
210,16,9772,11.609,9,6,80.3,0.00821736,0.074555,16,9,911843,0.004,10499,6.1e-05,10.499,RBT
211,16,9797,11.6137,9,6,80.692,0.0082364,0.0747457,16,9,916350,0.001,10626,4.1e-05,10.626,RBT
212,16,9827,11.6188,9,6,80.977,0.00824026,0.0749746,16,9,920417,0.001,10500,3.5e-05,10.5,RBT
213,16,9851,11.6224,9,6,81.439,0.00826708,0.0751577,16,9,926749,0.011,10664,3.2e-05,10.664,RBT
214,16,9904,11.6297,9,6,82.053,0.00828483,0.0755621,16,9,935577,0.01,10575,3.1e-05,10.575,RBT
215,16,9908,11.6304,9,6,82.348,0.00831126,0.0755926,16,9,938598,0.011,10543,2.9e-05,10.543,RBT
216,16,9929,11.6343,9,6,82.845,0.00834374,0.0757528,16,9,943936,0.001,10748,1.7e-05,10.748,RBT
217,16,9942,11.6362,9,6,83.33,0.00838161,0.075852,16,9,946788,0.001,10573,1.4e-05,10.573,RBT
218,16,9955,11.6384,9,6,83.834,0.0084213,0.0759512,16,9,949320,0.001,10560,7e-06,10.56,RBT
219,16,9960,11.6391,9,6,83.946,0.00842831,0.0759893,16,9,950351,0.001,10635,1.1e-05,10.635,RBT
220,16,9971,11.641,9,6,84.327,0.00845723,0.0760733,16,9,953633,0.001,10523,2.8e-05,10.523,RBT
221,16,9984,11.6434,9,6,84.542,0.00846775,0.0761725,16,9,955890,0.149,10448,0.000231,10.448,RBT
222,16,10004,11.6463,9,6,84.795,0.00847611,0.076325,16,9,958674,0.001,10549,1.9e-05,10.549,RBT
223,16,10018,11.6483,9,6,85.152,0.0084999,0.0764319,16,9,961799,0.001,10532,1.7e-05,10.532,RBT
224,16,10056,11.6554,9,6,85.754,0.00852765,0.0767218,16,9,972735,0.018,10707,9.4e-05,10.707,RBT
225,16,10059,11.6559,9,6,85.826,0.00853226,0.0767447,16,9,973490,0.017,10594,3e-05,10.594,RBT
226,16,10077,11.6575,9,6,86.212,0.00855532,0.076882,16,9,977076,0.023,10687,0.000103,10.687,RBT
227,16,10091,11.6593,9,6,86.448,0.00856684,0.0769888,16,9,979719,0.011,10568,2.8e-05,10.568,RBT
228,16,10117,11.663,9,6,86.989,0.0085983,0.0771872,16,9,985771,0.001,10558,1.6e-05,10.558,RBT
