Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
21,26,2435,13.2591,5,0,1.716,0.000704723,1.81422e-05,26,5,87338,0.001,11303,9e-06,11.303,BST
22,26,2470,13.302,5,0,1.728,0.000699595,1.84029e-05,26,5,89796,0.005,11465,3.5e-05,11.465,BST
23,26,2591,13.4052,5,0,1.859,0.000717484,1.93045e-05,26,5,97379,0.072,11124,0.000633,11.124,BST
24,26,2632,13.4574,5,0,1.871,0.000710866,1.96099e-05,26,5,99550,0.01,11187,3e-05,11.187,BST
25,26,2682,13.5052,5,0,1.878,0.000700224,1.99825e-05,26,5,102864,0.004,11514,0.000111,11.514,BST
26,26,2771,13.5532,5,0,1.963,0.000708409,2.06456e-05,26,5,108606,0.039,11351,0.00029,11.351,BST
27,26,2828,13.6199,5,0,1.996,0.000705799,2.10702e-05,26,5,112400,0.004,11152,2.5e-05,11.152,BST
28,27,3002,13.7372,5,0,2.16,0.00071952,1.11833e-05,27,5,121913,0.001,11642,1.5e-05,11.642,BST
29,27,3055,13.7617,5,0,2.172,0.000710966,1.13808e-05,27,5,124984,0.001,11585,4e-05,11.585,BST
30,27,3160,13.8228,5,0,2.186,0.000691772,1.17719e-05,27,5,131380,0.014,11630,0.00024,11.63,BST
31,27,3191,13.843,5,0,2.192,0.000686932,1.18874e-05,27,5,133076,0.001,11762,3e-05,11.762,BST
32,27,3249,13.9049,5,0,2.264,0.00069683,1.21035e-05,27,5,138096,0.001,11687,2e-05,11.687,BST
33,27,3340,13.95,5,0,2.295,0.000687126,1.24425e-05,27,5,144906,0.033,11512,0.000222,11.512,BST
34,27,3388,13.9678,5,0,2.316,0.000683589,1.26213e-05,27,5,148035,0.002,11787,3.4e-05,11.787,BST
35,27,3448,14.0015,5,0,2.437,0.000706787,1.28448e-05,27,5,151842,0.01,11555,2.2e-05,11.555,BST
36,27,3526,14.0485,5,0,2.466,0.000699376,1.31354e-05,27,5,157521,0.001,11619,3.2e-05,11.619,BST
37,27,3545,14.0578,5,0,2.473,0.000697602,1.32062e-05,27,5,158230,0.002,11574,9.4e-05,11.574,BST
38,27,3566,14.0771,5,0,2.491,0.000698542,1.32844e-05,27,5,160786,0.003,11583,0.000257,11.583,BST
39,27,3581,14.0832,5,0,2.505,0.000699525,1.33403e-05,27,5,161977,0.074,11959,0.000815,11.959,BST
40,27,3626,14.1197,5,0,2.63,0.000725317,1.35079e-05,27,5,165365,0.116,11537,0.000733,11.537,BST
41,28,3793,14.2576,5,0,2.995,0.000789612,7.06501e-06,28,5,178803,0.007,11682,0.000298,11.682,BST
42,28,3861,14.2953,5,0,3.106,0.000804455,7.19167e-06,28,5,182720,0.006,11703,0.00024,11.703,BST
43,28,3952,14.3338,5,0,3.216,0.000813765,7.36117e-06,28,5,190314,0.004,11753,0.000229,11.753,BST
44,28,3975,14.3406,5,0,3.273,0.000823396,7.40401e-06,28,5,192589,0.167,11773,0.000859,11.773,BST
45,28,4047,14.3781,5,0,3.646,0.000900914,7.53812e-06,28,5,198546,0.026,11947,0.000513,11.947,BST
46,28,4079,14.3908,5,0,3.747,0.000918608,7.59773e-06,28,5,201685,0.015,11467,0.000782,11.467,BST
47,28,4123,14.4123,5,0,3.936,0.000954645,7.67969e-06,28,5,205961,0.01,11824,0.000158,11.824,BST
48,28,4137,14.4187,5,0,4.107,0.000992748,7.70576e-06,28,5,208097,0.007,11589,6.4e-05,11.589,BST
49,28,4317,14.482,5,0,4.461,0.00103336,8.04104e-06,28,5,221528,0.011,11891,9.3e-05,11.891,BST
50,28,4378,14.5075,5,0,4.748,0.00108451,8.15466e-06,28,5,227720,0.016,11731,0.00027,11.731,BST
51,28,4451,14.5406,5,0,5.047,0.0011339,8.29063e-06,28,5,234019,0.016,11800,0.000294,11.8,BST
52,28,4543,14.5842,5,0,5.368,0.0011816,8.462e-06,28,5,241172,0.004,11907,0.000262,11.907,BST
53,28,4614,14.6081,5,0,5.532,0.00119896,8.59424e-06,28,5,247839,0.007,11988,0.000103,11.988,BST
54,28,4653,14.6194,5,0,5.698,0.00122459,8.66689e-06,28,5,251650,0.005,11758,0.000243,11.758,BST
55,28,4664,14.6276,5,0,5.761,0.00123521,8.68738e-06,28,5,253081,0.003,11845,0.000218,11.845,BST
56,28,4673,14.6319,5,0,5.801,0.00124139,8.70414e-06,28,5,254402,0.017,11867,0.000327,11.867,BST
57,28,4734,14.6523,5,0,5.91,0.00124842,8.81776e-06,28,5,259795,0.009,11974,0.00053,11.974,BST
58,28,4770,14.6686,5,0,5.991,0.00125597,8.88482e-06,28,5,262611,0.004,11917,0.000314,11.917,BST
59,28,4802,14.6781,5,0,6.137,0.00127801,8.94442e-06,28,5,265642,0.006,12188,0.000175,12.188,BST
60,28,4831,14.6922,5,0,6.26,0.0012958,8.99844e-06,28,5,267996,0.059,12146,0.000544,12.146,BST
61,28,4858,14.7052,5,0,6.333,0.00130362,9.04873e-06,28,5,269801,0.002,11740,8.7e-05,11.74,BST
62,28,4886,14.7176,5,0,6.529,0.00133627,9.10088e-06,28,5,271869,0.017,11539,0.000454,11.539,BST
63,28,4926,14.7444,5,0,6.821,0.00138469,9.17539e-06,28,5,275960,0.006,12004,0.000365,12.004,BST
64,28,4971,14.761,5,0,7.161,0.00144056,9.25921e-06,28,5,279417,0.002,11908,9.5e-05,11.908,BST
65,28,5032,14.7842,5,0,7.44,0.00147854,9.37283e-06,28,5,286297,0.022,11715,0.000435,11.715,BST
66,28,5056,14.7953,5,0,7.548,0.00149288,9.41753e-06,28,5,291803,0.047,12157,0.000637,12.157,BST
67,28,5107,14.8232,5,0,7.87,0.00154102,9.51253e-06,28,5,298126,0.002,11729,9.1e-05,11.729,BST
68,28,5136,14.8372,5,0,7.951,0.00154809,9.56655e-06,28,5,301027,0.006,11968,0.000323,11.968,BST
69,28,5158,14.8379,5,0,8.046,0.00155991,9.60752e-06,28,5,304127,0.065,11766,0.000791,11.766,BST
70,28,5197,14.8482,5,0,8.146,0.00156744,9.68017e-06,28,5,307188,0.004,12043,0.000261,12.043,BST
71,28,5246,14.87,5,0,8.361,0.00159379,9.77144e-06,28,5,312179,0.003,12078,0.000155,12.078,BST
72,28,5272,14.8832,5,0,8.447,0.00160224,9.81987e-06,28,5,315393,0.016,11951,0.000156,11.951,BST
73,28,5317,14.9045,5,0,8.621,0.0016214,9.90368e-06,28,5,320777,0.069,12025,0.000697,12.025,BST
74,28,5393,14.9423,5,0,8.951,0.00165974,1.00452e-05,28,5,330717,0.004,12261,0.000261,12.261,BST
75,28,5411,14.9447,5,0,9.171,0.00169488,1.00788e-05,28,5,333079,0.002,12039,9.7e-05,12.039,BST
76,29,5483,14.9701,5,0,9.991,0.00182218,5.10644e-06,29,5,343769,0.001,11999,7.2e-05,11.999,BST
77,29,5544,15.0011,5,0,10.741,0.00193741,5.16325e-06,29,5,348465,0.004,11801,0.000122,11.801,BST
78,29,5580,15.0075,5,0,11.398,0.00204265,5.19678e-06,29,5,353018,0.005,11981,0.000264,11.981,BST
79,29,5638,15.0385,5,0,12.134,0.00215218,5.2508e-06,29,5,360647,0.014,12139,0.000373,12.139,BST
80,29,5715,15.0775,5,0,12.543,0.00219475,5.32251e-06,29,5,368211,0.003,12220,0.000138,12.22,BST
81,29,5765,15.0963,5,0,12.736,0.00220919,5.36907e-06,29,5,372746,0.081,11883,0.00168,11.883,BST
82,29,5834,15.1265,5,0,13.645,0.00233888,5.43334e-06,29,5,381750,0.056,12058,0.000533,12.058,BST
83,29,5919,15.1519,5,0,15.308,0.00258625,5.5125e-06,29,5,398227,0.004,11832,0.000297,11.832,BST
84,29,5975,15.1747,5,0,16.038,0.00268418,5.56465e-06,29,5,405508,0.024,11779,0.000555,11.779,BST
85,29,5988,15.1819,5,0,16.198,0.00270508,5.57676e-06,29,5,407062,0.003,12062,0.000217,12.062,BST
86,29,6006,15.1903,5,0,16.336,0.00271995,5.59352e-06,29,5,408363,0.003,11878,0.000212,11.878,BST
87,29,6020,15.194,5,0,16.494,0.00273987,5.60656e-06,29,5,409691,1.271,11977,0.002953,11.977,BST
88,29,6036,15.2006,5,0,16.792,0.00278197,5.62146e-06,29,5,411749,0.057,11956,0.002055,11.956,BST
89,29,6095,15.2217,5,0,17.832,0.00292568,5.67641e-06,29,5,421737,0.072,12242,0.000378,12.242,BST
90,29,6117,15.231,5,0,18.037,0.00294867,5.6969e-06,29,5,423474,0.009,12196,0.000439,12.196,BST
91,29,6185,15.2485,5,0,19.018,0.00307486,5.76023e-06,29,5,433105,0.006,12081,0.000246,12.081,BST
92,29,6243,15.2729,5,0,19.472,0.00311901,5.81425e-06,29,5,441255,0.007,11762,0.000288,11.762,BST
93,29,6312,15.2904,5,0,20.433,0.00323717,5.87851e-06,29,5,454402,0.077,11911,0.001518,11.911,BST
94,29,6374,15.319,5,0,21.911,0.00343756,5.93625e-06,29,5,463633,0.141,11882,0.001868,11.882,BST
95,29,6435,15.3484,5,0,23.078,0.00358632,5.99306e-06,29,5,472726,0.01,12066,0.000423,12.066,BST
96,29,6491,15.363,5,0,23.954,0.00369034,6.04521e-06,29,5,479759,0.003,12044,0.0002,12.044,BST
97,29,6516,15.3725,5,0,24.416,0.00374708,6.0685e-06,29,5,483842,0.004,11901,0.000263,11.901,BST
98,29,6556,15.387,5,0,24.983,0.00381071,6.10575e-06,29,5,487843,0.084,12132,0.002615,12.132,BST
99,29,6603,15.4094,5,0,25.996,0.003937,6.14952e-06,29,5,496451,0.006,12097,0.000225,12.097,BST
100,29,6634,15.4204,5,0,26.526,0.00399849,6.17839e-06,29,5,499606,0.226,11940,0.000688,11.94,BST
