Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
33,14,3340,10.1006,8,5,5.095,0.00152545,0.101932,14,8,122304,0.001,10001,2e-06,10.001,RBT
34,14,3388,10.1234,8,5,5.177,0.00152804,0.103397,14,8,124937,0.001,9982,4e-06,9.982,RBT
35,14,3448,10.1465,8,5,5.313,0.00154089,0.105228,14,8,128150,0.001,10027,1.1e-05,10.027,RBT
36,14,3526,10.1807,8,5,5.377,0.00152496,0.107608,14,8,132979,0.003,9787,8.7e-05,9.787,RBT
37,14,3545,10.189,8,5,5.39,0.00152045,0.108188,14,8,133588,0.001,9903,2e-06,9.903,RBT
38,14,3566,10.1988,8,5,5.404,0.00151542,0.108829,14,8,135788,0.175,9957,0.000603,9.957,RBT
39,14,3581,10.2047,8,5,5.413,0.00151159,0.109287,14,8,136785,0.001,9916,3e-06,9.916,RBT
40,14,3626,10.2259,8,5,5.512,0.00152013,0.11066,14,8,139584,0.001,9940,2e-06,9.94,RBT
41,14,3793,10.2895,8,5,5.685,0.00149881,0.115757,14,8,150715,0.053,10036,0.000126,10.036,RBT
42,14,3861,10.3157,8,5,5.719,0.00148122,0.117832,14,8,153962,0.002,9978,4.5e-05,9.978,RBT
43,14,3952,10.353,8,5,5.862,0.0014833,0.120609,14,8,160040,0.003,9984,9.4e-05,9.984,RBT
44,14,3975,10.362,8,5,5.953,0.00149761,0.121311,14,8,162007,0.002,10012,1.1e-05,10.012,RBT
45,14,4047,10.3862,8,5,6.263,0.00154757,0.123508,14,8,167107,0.146,9976,0.000444,9.976,RBT
46,14,4079,10.3976,8,5,6.481,0.00158887,0.124485,14,8,169606,0.001,10078,7e-06,10.078,RBT
47,14,4123,10.4145,8,5,6.735,0.00163352,0.125828,14,8,173341,0.001,10026,5e-06,10.026,RBT
48,14,4137,10.4194,8,5,6.891,0.0016657,0.126255,14,8,175141,0.002,10008,4e-05,10.008,RBT
49,14,4317,10.4422,8,5,7.229,0.00167454,0.131748,14,8,186269,0.001,10153,1.7e-05,10.153,RBT
50,14,4378,10.4637,8,5,7.459,0.00170375,0.13361,14,8,191745,0.001,10032,9e-06,10.032,RBT
51,14,4451,10.4855,8,5,7.738,0.00173849,0.135838,14,8,196967,0.001,9951,1.4e-05,9.951,RBT
52,14,4543,10.5219,8,6,8.031,0.00176777,0.138646,14,8,203078,0.083,9962,0.000247,9.962,RBT
53,14,4614,10.5488,8,6,9.205,0.00199502,0.140812,14,8,208869,0.001,10091,2.2e-05,10.091,RBT
54,14,4653,10.5652,8,6,9.888,0.00212508,0.142003,14,8,212101,0.013,9934,0.000139,9.934,RBT
55,14,4664,10.5682,8,6,10.03,0.00215051,0.142338,14,8,213317,0.001,10132,4.2e-05,10.132,RBT
56,14,4673,10.5716,8,6,10.108,0.00216306,0.142613,14,8,214436,0.079,10038,0.000259,10.038,RBT
57,14,4734,10.5898,9,6,10.379,0.00219244,0.144475,14,9,218982,0.002,10052,8.7e-05,10.052,RBT
58,14,4770,10.5998,9,6,10.534,0.00220839,0.145573,14,9,221338,0.001,10169,3.3e-05,10.169,RBT
59,14,4802,10.6104,9,6,10.623,0.0022122,0.14655,14,9,223966,0.004,9929,0.000323,9.929,RBT
60,14,4831,10.6204,9,6,10.749,0.00222501,0.147435,14,9,225901,0.001,10071,7e-06,10.071,RBT
61,14,4858,10.6307,9,6,10.799,0.00222293,0.148259,14,9,227436,0.012,10055,0.000135,10.055,RBT
62,14,4886,10.6019,9,6,10.848,0.00222022,0.149113,14,9,229292,0.022,10158,0.000158,10.158,RBT
63,15,4926,10.6145,9,6,10.934,0.00221965,0.0751659,15,9,232731,0.001,9932,1.1e-05,9.932,RBT
64,15,4971,10.6246,9,6,10.993,0.00221143,0.0758526,15,9,235746,0.003,10016,0.000283,10.016,RBT
65,15,5032,10.6425,9,6,11.2,0.00222576,0.0767834,15,9,241496,0.457,10303,0.001293,10.303,RBT
66,15,5056,10.6509,9,6,11.37,0.00224881,0.0771496,15,9,246035,0.027,10064,0.000249,10.064,RBT
67,15,5107,10.6659,9,6,12.202,0.00238927,0.0779278,15,9,251383,0.124,10231,0.000497,10.231,RBT
68,15,5136,10.6748,9,6,12.559,0.00244529,0.0783703,15,9,253767,0.004,10164,0.000125,10.164,RBT
69,15,5158,10.6801,9,6,12.739,0.00246976,0.078706,15,9,256413,0.035,10261,0.000177,10.261,RBT
70,15,5197,10.6917,9,6,12.916,0.00248528,0.0793011,15,9,259138,0.005,10142,8.3e-05,10.142,RBT
71,15,5246,10.7059,9,6,13.228,0.00252154,0.0800488,15,9,263438,0.002,10064,3.2e-05,10.064,RBT
72,15,5272,10.7123,9,6,13.358,0.00253376,0.0804456,15,9,266100,0.003,10189,0.000296,10.189,RBT
73,15,5317,10.726,9,6,13.671,0.00257119,0.0811322,15,9,270650,0.012,10199,0.000117,10.199,RBT
74,15,5393,10.7491,9,6,14.065,0.00260801,0.0822919,15,9,279080,0.084,10169,0.000514,10.169,RBT
75,15,5411,10.7538,9,6,14.127,0.00261079,0.0825666,15,9,281094,0.011,9970,7.3e-05,9.97,RBT
76,15,5483,10.7691,9,6,14.383,0.0026232,0.0836652,15,9,290244,0.002,10188,0.000156,10.188,RBT
77,15,5544,10.7864,9,6,14.758,0.00266198,0.084596,15,9,294123,0.005,10276,8.7e-05,10.276,RBT
78,15,5580,10.797,9,6,15.131,0.00271165,0.0851453,15,9,298092,0.065,10189,0.000231,10.189,RBT
79,15,5638,10.8182,9,6,15.797,0.00280188,0.0860304,15,9,304603,0.01,10241,0.000424,10.241,RBT
80,15,5715,10.8413,9,6,16.163,0.00282817,0.0872053,15,9,310949,0.57,10218,0.000851,10.218,RBT
81,15,5765,10.8555,9,6,16.371,0.00283972,0.0879683,15,9,314952,0.032,10181,0.000291,10.181,RBT
82,15,5834,10.8701,9,6,16.685,0.00285996,0.0890211,15,9,322712,0.002,10211,0.000102,10.211,RBT
83,15,5919,10.8871,9,6,17.472,0.00295185,0.0903182,15,9,337385,0.1,10223,0.000419,10.223,RBT
84,15,5975,10.9014,9,6,18.697,0.00312921,0.0911727,15,9,343616,0.002,10295,7.5e-05,10.295,RBT
85,15,5988,10.9043,9,6,18.815,0.00314212,0.091371,15,9,344919,0.042,10212,0.000442,10.212,RBT
86,15,6006,10.9084,9,6,18.93,0.00315185,0.0916457,15,9,346005,0.014,10243,0.000185,10.243,RBT
87,15,6020,10.9125,9,6,19.02,0.00315947,0.0918593,15,9,347062,0.004,10276,0.000204,10.276,RBT
88,15,6036,10.9178,9,6,19.293,0.00319632,0.0921035,15,9,348929,0.022,10206,0.000369,10.206,RBT
89,15,6095,10.927,9,6,19.846,0.00325611,0.0930037,15,9,357554,0.033,10257,0.000531,10.257,RBT
90,15,6117,10.933,9,6,19.939,0.0032596,0.0933394,15,9,359036,0.021,10061,0.000378,10.061,RBT
91,15,6185,10.9513,9,6,20.445,0.00330558,0.0943771,15,9,367142,0.005,10192,0.000353,10.192,RBT
92,15,6243,10.9641,9,6,20.761,0.00332548,0.0952621,15,9,373859,0.003,10262,0.000182,10.262,RBT
93,15,6312,10.9807,9,6,21.557,0.00341524,0.0963149,15,9,385355,0.005,10261,0.000338,10.261,RBT
94,15,6374,10.9944,9,6,22.321,0.00350188,0.097261,15,9,392904,0.006,10113,0.000368,10.113,RBT
95,15,6435,11.0067,9,6,22.616,0.00351453,0.0981918,15,9,400188,0.001,10367,6.8e-05,10.367,RBT
96,15,6491,11.0196,9,6,22.786,0.0035104,0.0990463,15,9,406517,0.01,10405,7.5e-05,10.405,RBT
97,15,6516,11.0259,9,6,22.913,0.00351642,0.0994278,15,9,410063,0.002,10234,0.000222,10.234,RBT
98,15,6556,11.0346,9,6,23.126,0.00352746,0.100038,15,9,413426,0.01,10178,0.000169,10.178,RBT
99,15,6603,11.0442,9,6,23.47,0.00355444,0.100755,15,9,420371,0.001,10251,4.6e-05,10.251,RBT
100,15,6634,11.05,9,6,23.555,0.00355065,0.101228,15,9,423183,0.004,10197,0.000154,10.197,RBT
101,15,6664,11.0563,9,6,23.729,0.00356077,0.101686,15,9,427503,0.004,10350,0.000216,10.35,RBT
102,15,6695,11.0644,9,6,23.841,0.00356102,0.102159,15,9,430599,0.007,10347,0.000143,10.347,RBT
103,15,6715,11.07,9,6,24.255,0.00361206,0.102464,15,9,433225,0.005,10198,0.000119,10.198,RBT
104,15,6775,11.0799,9,6,24.57,0.00362657,0.10338,15,9,439738,0.002,10171,0.000115,10.171,RBT
105,15,6810,11.0863,9,6,24.757,0.00363539,0.103914,15,9,444205,0.107,10327,0.000355,10.327,RBT
106,15,6863,11.0984,9,6,25.119,0.00366006,0.104723,15,9,449911,0.002,10266,0.000165,10.266,RBT
107,15,6885,11.1044,9,6,25.206,0.003661,0.105058,15,9,451763,0.013,10291,0.000325,10.291,RBT
108,15,6900,11.1086,9,6,25.259,0.00366072,0.105287,15,9,452744,0.071,10463,0.000256,10.463,RBT
109,15,6923,11.1134,9,6,25.36,0.00366315,0.105638,15,9,455640,0.019,10470,0.000262,10.47,RBT
110,15,6979,11.1215,9,6,25.602,0.00366843,0.106493,15,9,461636,0.014,10376,7.3e-05,10.376,RBT
111,15,7016,11.129,9,6,25.894,0.00369071,0.107057,15,9,466392,0.002,10398,0.000131,10.398,RBT
112,15,7044,11.1353,9,6,26.058,0.00369932,0.107485,15,9,470708,0.002,10414,0.000176,10.414,RBT
113,15,7077,11.1426,9,6,26.175,0.0036986,0.107988,15,9,473227,0.013,10344,0.000223,10.344,RBT
114,15,7172,11.1609,9,6,26.524,0.00369827,0.109438,15,9,480600,0.014,10475,0.000156,10.475,RBT
115,15,7239,11.1749,9,6,27.342,0.00377704,0.11046,15,9,487817,0.013,10368,0.000234,10.368,RBT
116,15,7272,11.1829,9,6,27.759,0.00381724,0.110964,15,9,491576,0.003,10328,0.000261,10.328,RBT
117,15,7279,11.1845,9,6,27.847,0.00382566,0.11107,15,9,493000,0.017,10419,0.000405,10.419,RBT
118,15,7313,11.1899,9,6,28.039,0.00383413,0.111589,15,9,498451,0.003,10311,0.000338,10.311,RBT
119,15,7344,11.1962,9,6,28.27,0.0038494,0.112062,15,9,501685,0.125,10279,0.00076,10.279,RBT
120,15,7380,11.2043,9,6,28.475,0.0038584,0.112612,15,9,507794,0.03,10358,0.000406,10.358,RBT
121,15,7399,11.2084,9,6,28.591,0.00386417,0.112902,15,9,510517,0.015,10530,0.000306,10.53,RBT
122,15,7432,11.2142,9,6,28.703,0.00386208,0.113405,15,9,512888,0.017,10366,0.000354,10.366,RBT
123,15,7453,11.2176,9,6,29.02,0.00389373,0.113725,15,9,516243,0.003,10265,0.000208,10.265,RBT
124,15,7463,11.2195,9,6,29.103,0.00389964,0.113878,15,9,518242,0.007,10539,0.000386,10.539,RBT
125,15,7482,11.2233,9,6,29.397,0.00392903,0.114168,15,9,525048,0.003,10364,0.000228,10.364,RBT
126,15,7495,11.2255,9,6,29.864,0.00398452,0.114366,15,9,528138,0.006,10394,0.000375,10.394,RBT
127,15,7548,11.2353,9,6,31.038,0.00411208,0.115175,15,9,535209,0.07,10347,0.000808,10.347,RBT
128,15,7577,11.2419,9,6,31.234,0.00412221,0.115618,15,9,538205,0.004,10414,0.000274,10.414,RBT
129,15,7604,11.2482,9,6,31.614,0.00415755,0.11603,15,9,541995,0.007,10403,0.000437,10.403,RBT
130,15,7642,11.2563,9,6,31.91,0.00417561,0.116609,15,9,548719,0.154,10249,0.000506,10.249,RBT
131,15,7668,11.2611,9,6,32.042,0.00417866,0.117006,15,9,551250,0.018,10310,0.000414,10.31,RBT
132,15,7691,11.2651,9,6,32.319,0.00420218,0.117357,15,9,554553,0.03,10289,0.000319,10.289,RBT
133,15,7716,11.2691,9,6,32.522,0.00421488,0.117739,15,9,557777,0.003,10408,0.000204,10.408,RBT
134,15,7747,11.2749,9,6,32.781,0.00423144,0.118212,15,9,561814,0.011,10410,0.000434,10.41,RBT
135,15,7810,11.2864,9,6,34.721,0.00444571,0.119173,15,9,573956,0.015,10485,0.000366,10.485,RBT
136,15,7820,11.2882,9,6,35.187,0.00449962,0.119326,15,9,577394,0.031,10366,0.000438,10.366,RBT
137,15,7831,11.2906,9,6,35.298,0.00450747,0.119493,15,9,578889,0.006,10592,0.000366,10.592,RBT
138,15,7855,11.2965,9,6,35.625,0.00453533,0.11986,15,9,583228,0.104,10339,0.000335,10.339,RBT
139,15,7883,11.3008,9,6,35.935,0.00455854,0.120287,15,9,587674,0.228,10414,0.000651,10.414,RBT
140,15,7950,11.3109,9,6,36.415,0.0045805,0.121309,15,9,592903,0.007,10552,0.000442,10.552,RBT
141,15,7958,11.3118,9,6,36.473,0.00458319,0.121431,15,9,593589,0.002,10363,0.000111,10.363,RBT
142,15,7976,11.3151,9,6,36.648,0.00459478,0.121706,15,9,595670,0.014,10475,0.000315,10.475,RBT
143,15,8007,11.3208,9,6,36.95,0.00461471,0.122179,15,9,600229,0.003,10551,0.000196,10.551,RBT
144,15,8037,11.3257,9,6,37.421,0.00465609,0.122637,15,9,604895,0.003,10407,0.00028,10.407,RBT
145,15,8068,11.3322,9,6,37.919,0.00469993,0.12311,15,9,608790,0.014,10498,0.000181,10.498,RBT
146,15,8094,11.3382,9,6,38.178,0.00471683,0.123507,15,9,612723,1.607,10516,0.002212,10.516,RBT
147,15,8141,11.345,9,6,38.925,0.00478135,0.124224,15,9,618482,0.01,10664,0.000241,10.664,RBT
148,15,8163,11.3482,9,6,39.185,0.00480032,0.124559,15,9,622302,0.014,10388,0.000151,10.388,RBT
149,15,8205,11.356,9,6,39.728,0.00484193,0.1252,15,9,630611,0.004,10491,0.000198,10.491,RBT
150,15,8221,11.3588,9,6,39.888,0.00485196,0.125444,15,9,633045,0.015,10456,0.000257,10.456,RBT
151,15,8334,11.3769,9,6,41.002,0.00491985,0.127169,15,9,653046,0.006,10453,0.000353,10.453,RBT
152,15,8349,11.3798,9,6,41.535,0.00497485,0.127398,15,9,656926,0.006,10599,0.000446,10.599,RBT
153,15,8354,11.3807,9,6,41.663,0.00498719,0.127474,15,9,657848,0.006,10394,0.000403,10.394,RBT
154,15,8379,11.3843,9,6,42.601,0.00508426,0.127855,15,9,661248,0.005,10429,0.000337,10.429,RBT
155,15,8406,11.3884,9,6,43.295,0.00515049,0.128267,15,9,667638,0.014,10481,0.000208,10.481,RBT
156,15,8420,11.3905,9,6,43.535,0.00517043,0.128481,15,9,670145,0.005,10600,0.000338,10.6,RBT
157,15,8472,11.4011,9,6,44.015,0.00519535,0.129274,15,9,676671,0.005,10462,0.000292,10.462,RBT
158,15,8525,11.4109,9,6,45.074,0.00528727,0.130083,15,9,683820,0.017,10489,0.000559,10.489,RBT
159,15,8547,11.4152,9,6,45.495,0.00532292,0.130419,15,9,686678,0.004,10582,0.000177,10.582,RBT
160,15,8563,11.4174,9,6,45.886,0.00535864,0.130663,15,9,689604,0.014,10571,0.000375,10.571,RBT
161,15,8591,11.4223,9,6,46.419,0.00540321,0.13109,15,9,692884,0.029,10441,0.000456,10.441,RBT
162,15,8608,11.4257,9,6,46.674,0.00542217,0.13135,15,9,695199,0.016,10303,0.000374,10.303,RBT
163,15,8639,11.4294,9,6,46.991,0.0054394,0.131823,15,9,699080,0.007,10472,0.000446,10.472,RBT
164,15,8665,11.435,9,6,47.361,0.00546578,0.132219,15,9,703772,0.081,10661,0.000665,10.661,RBT
165,15,8692,11.4399,9,6,47.676,0.00548504,0.132631,15,9,707964,0.013,10481,0.000381,10.481,RBT
166,15,8705,11.4419,9,6,47.839,0.00549558,0.13283,15,9,709691,0.006,10439,0.000434,10.439,RBT
167,15,8720,11.4445,9,6,48.109,0.00551709,0.133059,15,9,713467,0.005,10554,0.000453,10.554,RBT
168,15,8738,11.4461,9,6,48.348,0.00553307,0.133333,15,9,716912,0.01,10494,0.000494,10.494,RBT
169,15,8751,11.4493,9,6,48.61,0.00555479,0.133532,15,9,719042,0.165,10537,0.000695,10.537,RBT
170,15,8776,11.4532,9,6,49.176,0.00560346,0.133913,15,9,722882,0.171,10427,0.000926,10.427,RBT
171,15,8790,11.4552,9,6,49.883,0.00567497,0.134127,15,9,724590,0.013,10654,0.000428,10.654,RBT
172,15,8810,11.4585,9,6,50.275,0.00570658,0.134432,15,9,727861,0.203,10647,0.000779,10.647,RBT
173,15,8825,11.4605,9,6,50.582,0.00573167,0.134661,15,9,730745,0.009,10557,0.00074,10.557,RBT
174,15,8891,11.4706,9,6,51.519,0.00579451,0.135668,15,9,742855,0.005,10519,0.000253,10.519,RBT
175,15,8902,11.4726,9,6,51.706,0.00580836,0.135836,15,9,745121,0.087,10436,0.00038,10.436,RBT
176,15,8921,11.4761,9,6,52.013,0.0058304,0.136126,15,9,749245,0.015,10532,0.000298,10.532,RBT
177,15,8938,11.4789,9,6,52.278,0.00584896,0.136385,15,9,753217,0.648,10500,0.000947,10.5,RBT
178,15,8949,11.4809,9,6,52.429,0.00585864,0.136553,15,9,755246,0.295,10500,0.001579,10.5,RBT
179,15,8981,11.4865,9,6,52.783,0.00587719,0.137041,15,9,759400,0.007,10547,0.000432,10.547,RBT
180,15,9023,11.4925,9,6,55.046,0.00610063,0.137682,15,9,767274,0.004,10627,0.000443,10.627,RBT
181,15,9036,11.4948,9,6,55.292,0.00611908,0.137881,15,9,768816,0.004,10338,0.000332,10.338,RBT
182,15,9058,11.4982,9,6,55.788,0.00615898,0.138216,15,9,773035,0.191,10511,0.000797,10.511,RBT
183,16,9099,11.5037,9,6,56.715,0.0062331,0.0694204,16,9,784874,0.2,10331,0.001318,10.331,RBT
184,16,9117,11.5067,9,6,56.993,0.00625129,0.0695577,16,9,788636,0.209,10486,0.001278,10.486,RBT
185,16,9149,11.5117,9,6,57.517,0.0062867,0.0698019,16,9,794694,0.088,10447,0.000571,10.447,RBT
186,16,9172,11.5156,9,6,58.133,0.00633809,0.0699773,16,9,797988,0.016,10485,0.000445,10.485,RBT
187,16,9227,11.5248,9,6,58.783,0.00637076,0.070397,16,9,805727,0.021,10647,0.000558,10.647,RBT
188,16,9251,11.5287,9,6,59.152,0.00639412,0.0705801,16,9,809513,0.009,10595,0.000448,10.595,RBT
189,16,9278,11.534,9,6,59.607,0.00642455,0.0707861,16,9,814753,0.048,10402,0.00061,10.402,RBT
190,16,9305,11.5393,9,6,60.278,0.00647802,0.0709921,16,9,821266,0.021,10637,0.000629,10.637,RBT
191,16,9338,11.5443,9,6,60.555,0.00648479,0.0712438,16,9,825577,0.093,10614,0.001238,10.614,RBT
192,16,9368,11.5495,9,6,60.958,0.00650705,0.0714727,16,9,830820,0.03,10663,0.000761,10.663,RBT
193,16,9379,11.5518,9,6,61.235,0.00652895,0.0715566,16,9,833365,0.054,10544,0.000719,10.544,RBT
194,16,9403,11.5551,9,6,61.758,0.0065679,0.0717397,16,9,840143,0.312,10494,0.000999,10.494,RBT
195,16,9428,11.5595,9,6,62.124,0.00658931,0.0719305,16,9,843823,0.027,10521,0.000454,10.521,RBT
196,16,9438,11.561,9,6,62.493,0.00662142,0.0720068,16,9,846113,0.27,10620,0.001356,10.62,RBT
197,16,9454,11.5636,9,6,62.721,0.00663433,0.0721288,16,9,848240,0.005,10529,0.000326,10.529,RBT
198,16,9461,11.5652,9,6,63.323,0.00669306,0.0721823,16,9,850894,0.139,10557,0.000906,10.557,RBT
199,16,9474,11.567,9,6,63.612,0.00671438,0.0722814,16,9,853866,0.165,10589,0.001717,10.589,RBT
200,16,9482,11.5684,9,6,63.776,0.00672601,0.0723425,16,9,855646,0.241,10598,0.001692,10.598,RBT
201,16,9520,11.5746,9,6,64.3,0.0067542,0.0726324,16,9,860621,0.226,10414,0.000891,10.414,RBT
202,16,9532,11.5764,9,6,64.558,0.00677277,0.0727239,16,9,863722,0.028,10748,0.000447,10.748,RBT
203,16,9547,11.5793,9,6,64.738,0.00678098,0.0728384,16,9,865816,0.024,10588,0.000793,10.588,RBT
204,16,9586,11.5854,9,6,65.28,0.00680993,0.0731359,16,9,871484,0.084,10663,0.000608,10.663,RBT
205,16,9620,11.5878,9,6,65.73,0.00683264,0.0733953,16,9,877251,0.008,10511,0.000331,10.511,RBT
206,16,9627,11.5889,9,6,65.932,0.00684865,0.0734487,16,9,878706,0.028,10534,0.000852,10.534,RBT
207,16,9640,11.5904,9,6,66.124,0.00685934,0.0735479,16,9,880581,0.015,10496,0.000457,10.496,RBT
208,16,9720,11.6029,9,6,69.05,0.00710391,0.0741583,16,9,902459,0.006,10603,0.000591,10.603,RBT
209,16,9755,11.6076,9,6,69.432,0.00711758,0.0744253,16,9,907261,0.069,10550,0.000681,10.55,RBT
210,16,9772,11.609,9,6,69.848,0.00714777,0.074555,16,9,911843,0.006,10559,0.000303,10.559,RBT
211,16,9797,11.6137,9,6,70.252,0.00717077,0.0747457,16,9,916350,0.013,10568,0.000391,10.568,RBT
212,16,9827,11.6188,9,6,70.575,0.00718174,0.0749746,16,9,920417,0.108,10669,0.000869,10.669,RBT
213,16,9851,11.6224,9,6,71.324,0.00724028,0.0751577,16,9,926749,0.009,10637,0.000514,10.637,RBT
214,16,9904,11.6297,9,6,72.404,0.00731058,0.0755621,16,9,935577,0.812,10533,0.001847,10.533,RBT
215,16,9908,11.6304,9,6,72.704,0.00733791,0.0755926,16,9,938598,0.013,10558,0.000608,10.558,RBT
216,16,9929,11.6343,9,6,73.133,0.0073656,0.0757528,16,9,943936,0.007,10593,0.000564,10.593,RBT
217,16,9942,11.6362,9,6,73.398,0.00738262,0.075852,16,9,946788,0.007,10656,0.000546,10.656,RBT
218,16,9955,11.6384,9,6,73.656,0.0073989,0.0759512,16,9,949320,0.007,10505,0.000463,10.505,RBT
219,16,9960,11.6391,9,6,73.76,0.00740562,0.0759893,16,9,950351,0.007,10760,0.000587,10.76,RBT
220,16,9971,11.641,9,6,74.044,0.00742594,0.0760733,16,9,953633,0.016,10564,0.000592,10.564,RBT
221,16,9984,11.6434,9,6,74.229,0.0074348,0.0761725,16,9,955890,0.018,10571,0.000507,10.571,RBT
222,16,10004,11.6463,9,6,74.476,0.00744462,0.076325,16,9,958674,0.403,10541,0.001267,10.541,RBT
223,16,10018,11.6483,9,6,74.824,0.00746896,0.0764319,16,9,961799,0.025,10562,0.000579,10.562,RBT
224,16,10056,11.6554,9,6,75.782,0.007536,0.0767218,16,9,972735,0.164,10609,0.000834,10.609,RBT
225,16,10059,11.6559,9,6,75.858,0.00754131,0.0767447,16,9,973490,0.041,10505,0.000789,10.505,RBT
226,16,10077,11.6575,9,6,76.485,0.00759006,0.076882,16,9,977076,0.006,10566,0.000599,10.566,RBT
227,16,10091,11.6593,9,6,76.711,0.00760192,0.0769888,16,9,979719,0.005,10488,0.000313,10.488,RBT
228,16,10117,11.663,9,6,77.303,0.0076409,0.0771872,16,9,985771,0.009,10708,0.000767,10.708,RBT
229,16,10139,11.6667,9,6,77.694,0.00766289,0.077355,16,9,989672,0.007,10379,0.000592,10.379,RBT
230,16,10144,11.6672,9,6,77.828,0.00767232,0.0773932,16,9,991426,0.015,10605,0.000585,10.605,RBT
231,16,10152,11.6681,9,6,78.007,0.0076839,0.0774542,16,9,993028,0.019,10558,0.000553,10.558,RBT
232,16,10249,11.6839,10,6,80.932,0.00789658,0.0781943,16,10,1018255,0.101,10551,0.000612,10.551,RBT
