Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
15,12,1824,9.16502,8,5,1.422,0.000779605,0.222683,12,8,47005,0.001,9431,2e-06,9.431,RBT
16,13,1924,9.25156,8,5,1.522,0.00079106,0.117439,13,8,50453,0.035,9423,0.000294,9.423,RBT
17,13,1994,9.30843,8,5,1.622,0.00081344,0.121712,13,8,53168,0.168,9364,0.000743,9.364,RBT
18,13,2057,9.36364,8,5,1.656,0.000805056,0.125557,13,8,55305,0.002,9483,4.8e-05,9.483,RBT
19,13,2119,9.40916,8,5,1.684,0.000794714,0.129341,13,8,57663,0.003,9572,5.5e-05,9.572,RBT
20,13,2314,9.55143,8,5,1.91,0.000825411,0.141244,13,8,68302,0.079,9561,0.000195,9.561,RBT
21,13,2435,9.6345,8,5,2.008,0.000824641,0.14863,13,8,73344,0.001,9691,1e-06,9.691,RBT
22,13,2470,9.65425,8,5,2.033,0.000823077,0.150766,13,8,75403,0.009,9697,1.2e-05,9.697,RBT
23,13,2591,9.71787,8,5,2.304,0.000889232,0.158152,13,8,81637,0.075,9745,0.000317,9.745,RBT
24,13,2632,9.74582,8,5,2.465,0.00093655,0.160654,13,8,83430,0.001,9808,1e-06,9.808,RBT
25,14,2682,9.76846,8,5,2.696,0.00100522,0.0818506,14,8,86298,0.004,9743,0.000223,9.743,RBT
26,14,2771,9.81812,8,5,2.932,0.0010581,0.0845668,14,8,91291,0.001,9815,1e-06,9.815,RBT
27,14,2828,9.84724,8,5,3.186,0.00112659,0.0863063,14,8,94425,0.004,9726,6e-06,9.726,RBT
28,14,3002,9.94404,8,5,3.93,0.00130913,0.0916166,14,8,102612,0,9636,0,9.636,RBT
29,14,3055,9.9689,8,5,4.111,0.00134566,0.093234,14,8,105302,0.011,9724,1.5e-05,9.724,RBT
30,14,3160,10.0222,8,5,4.22,0.00133544,0.0964385,14,8,110943,0.001,9830,2e-06,9.83,RBT
31,14,3191,10.0382,8,5,4.345,0.00136164,0.0973846,14,8,112407,0.004,9768,1.1e-05,9.768,RBT
32,14,3249,10.0634,8,5,4.462,0.00137335,0.0991546,14,8,116546,0.004,9833,1.4e-05,9.833,RBT
33,14,3340,10.1006,8,5,4.711,0.00141048,0.101932,14,8,122304,0.001,9904,3e-06,9.904,RBT
34,14,3388,10.1234,8,5,4.981,0.00147019,0.103397,14,8,124937,0.001,9894,2e-06,9.894,RBT
35,14,3448,10.1465,8,5,5.17,0.00149942,0.105228,14,8,128150,0,9839,0,9.839,RBT
36,14,3526,10.1807,8,5,5.29,0.00150028,0.107608,14,8,132979,0,9888,0,9.888,RBT
37,14,3545,10.189,8,5,5.315,0.00149929,0.108188,14,8,133588,0.002,9755,4e-06,9.755,RBT
38,14,3566,10.1988,8,5,5.466,0.00153281,0.108829,14,8,135788,0,9869,0,9.869,RBT
39,14,3581,10.2047,8,5,5.507,0.00153784,0.109287,14,8,136785,0,9898,0,9.898,RBT
40,14,3626,10.2259,8,5,5.567,0.0015353,0.11066,14,8,139584,0,9815,0,9.815,RBT
41,14,3793,10.2895,8,5,6.004,0.00158292,0.115757,14,8,150715,0.001,9982,1e-06,9.982,RBT
42,14,3861,10.3157,8,5,6.242,0.00161668,0.117832,14,8,153962,0,9950,0,9.95,RBT
43,14,3952,10.353,8,5,6.429,0.00162677,0.120609,14,8,160040,0.001,9934,2e-06,9.934,RBT
44,14,3975,10.362,8,5,6.64,0.00167044,0.121311,14,8,162007,0,9828,0,9.828,RBT
45,14,4047,10.3862,8,5,6.872,0.00169805,0.123508,14,8,167107,0.001,10009,2e-06,10.009,RBT
46,14,4079,10.3976,8,5,7.06,0.00173082,0.124485,14,8,169606,0,10007,0,10.007,RBT
47,14,4123,10.4145,8,5,7.416,0.00179869,0.125828,14,8,173341,0.008,9989,8e-06,9.989,RBT
48,14,4137,10.4194,8,5,7.583,0.00183297,0.126255,14,8,175141,0,10059,0,10.059,RBT
49,14,4317,10.4422,8,5,8.009,0.00185522,0.131748,14,8,186269,0,10101,0,10.101,RBT
50,14,4378,10.4637,8,5,8.191,0.00187095,0.13361,14,8,191745,0.009,9980,3.6e-05,9.98,RBT
51,14,4451,10.4855,8,5,8.501,0.00190991,0.135838,14,8,196967,0.001,9954,1e-06,9.954,RBT
52,14,4543,10.5219,8,6,8.812,0.00193969,0.138646,14,8,203078,0,9942,0,9.942,RBT
53,14,4614,10.5488,8,6,9.041,0.00195947,0.140812,14,8,208869,0,10216,0,10.216,RBT
54,14,4653,10.5652,8,6,9.373,0.0020144,0.142003,14,8,212101,0,10049,0,10.049,RBT
55,14,4664,10.5682,8,6,9.456,0.00202744,0.142338,14,8,213317,0.001,10021,1e-06,10.021,RBT
56,14,4673,10.5716,8,6,9.527,0.00203873,0.142613,14,8,214436,0.001,10010,1e-06,10.01,RBT
57,14,4734,10.5898,9,6,10.049,0.00212273,0.144475,14,9,218982,0.007,10094,7e-06,10.094,RBT
58,14,4770,10.5998,9,6,10.185,0.00213522,0.145573,14,9,221338,0.001,10002,1e-06,10.002,RBT
59,14,4802,10.6104,9,6,10.408,0.00216743,0.14655,14,9,223966,0,10155,0,10.155,RBT
60,14,4831,10.6204,9,6,10.576,0.00218919,0.147435,14,9,225901,0.007,10050,7e-06,10.05,RBT
61,14,4858,10.6307,9,6,10.648,0.00219185,0.148259,14,9,227436,0.003,10077,4e-06,10.077,RBT
62,14,4886,10.6019,9,6,10.727,0.00219546,0.149113,14,9,229292,0,10059,0,10.059,RBT
63,15,4926,10.6145,9,6,10.816,0.0021957,0.0751659,15,9,232731,0.01,10138,1.1e-05,10.138,RBT
64,15,4971,10.6246,9,6,10.957,0.00220418,0.0758526,15,9,235746,0.001,10206,1e-06,10.206,RBT
65,15,5032,10.6425,9,6,11.122,0.00221025,0.0767834,15,9,241496,0.001,10095,1e-06,10.095,RBT
66,15,5056,10.6509,9,6,11.341,0.00224308,0.0771496,15,9,246035,0.001,10183,1e-06,10.183,RBT
67,15,5107,10.6659,9,6,11.698,0.00229058,0.0779278,15,9,251383,0.15,10111,0.000194,10.111,RBT
68,15,5136,10.6748,9,6,11.899,0.00231678,0.0783703,15,9,253767,0.007,9977,1.6e-05,9.977,RBT
69,15,5158,10.6801,9,6,12.067,0.00233947,0.078706,15,9,256413,0.006,10187,2.6e-05,10.187,RBT
70,15,5197,10.6917,9,6,12.293,0.0023654,0.0793011,15,9,259138,0.012,10203,3.4e-05,10.203,RBT
71,15,5246,10.7059,9,6,12.563,0.00239478,0.0800488,15,9,263438,0.002,10137,3.4e-05,10.137,RBT
72,15,5272,10.7123,9,6,12.767,0.00242166,0.0804456,15,9,266100,0.001,10074,8e-06,10.074,RBT
73,15,5317,10.726,9,6,13.014,0.00244762,0.0811322,15,9,270650,0.001,10096,9e-06,10.096,RBT
74,15,5393,10.7491,9,6,13.395,0.00248378,0.0822919,15,9,279080,0.012,10105,2.1e-05,10.105,RBT
75,15,5411,10.7538,9,6,13.513,0.00249732,0.0825666,15,9,281094,0.001,10086,2e-06,10.086,RBT
76,15,5483,10.7691,9,6,14.461,0.00263742,0.0836652,15,9,290244,0.009,10111,1.3e-05,10.111,RBT
77,15,5544,10.7864,9,6,14.863,0.00268092,0.084596,15,9,294123,0.001,10305,4e-06,10.305,RBT
78,15,5580,10.797,9,6,15.376,0.00275556,0.0851453,15,9,298092,0.001,10048,3e-06,10.048,RBT
79,15,5638,10.8182,9,6,15.962,0.00283115,0.0860304,15,9,304603,0.003,10248,7e-06,10.248,RBT
80,15,5715,10.8413,9,6,16.517,0.00289011,0.0872053,15,9,310949,0.009,10253,1.4e-05,10.253,RBT
81,15,5765,10.8555,9,6,16.817,0.00291709,0.0879683,15,9,314952,0.001,10222,4e-06,10.222,RBT
82,15,5834,10.8701,9,6,17.726,0.0030384,0.0890211,15,9,322712,0.001,10112,6e-06,10.112,RBT
83,15,5919,10.8871,9,6,19.106,0.00322791,0.0903182,15,9,337385,0.002,10210,8e-06,10.21,RBT
84,15,5975,10.9014,9,6,20.384,0.00341155,0.0911727,15,9,343616,0.001,10246,8e-06,10.246,RBT
85,15,5988,10.9043,9,6,20.553,0.00343236,0.091371,15,9,344919,0.003,10222,8e-06,10.222,RBT
86,15,6006,10.9084,9,6,20.794,0.0034622,0.0916457,15,9,346005,0.001,10307,5e-06,10.307,RBT
87,15,6020,10.9125,9,6,21.14,0.00351163,0.0918593,15,9,347062,0.001,10299,1.2e-05,10.299,RBT
88,15,6036,10.9178,9,6,21.413,0.00354755,0.0921035,15,9,348929,0.001,10247,3.6e-05,10.247,RBT
89,15,6095,10.927,9,6,22.314,0.00366103,0.0930037,15,9,357554,0.009,10347,0.000115,10.347,RBT
90,15,6117,10.933,9,6,22.582,0.00369168,0.0933394,15,9,359036,0.001,10267,4.9e-05,10.267,RBT
91,15,6185,10.9513,9,6,23.778,0.00384446,0.0943771,15,9,367142,0.003,10337,9.6e-05,10.337,RBT
92,15,6243,10.9641,9,6,24.656,0.00394938,0.0952621,15,9,373859,0.004,10158,7e-05,10.158,RBT
93,15,6312,10.9807,9,6,25.758,0.0040808,0.0963149,15,9,385355,0.004,10240,0.000131,10.24,RBT
94,15,6374,10.9944,9,6,26.494,0.00415657,0.097261,15,9,392904,0.001,10142,1.6e-05,10.142,RBT
95,15,6435,11.0067,9,6,26.895,0.00417949,0.0981918,15,9,400188,0.01,10346,7.5e-05,10.346,RBT
96,15,6491,11.0196,9,6,27.415,0.00422354,0.0990463,15,9,406517,0.013,10326,6.7e-05,10.326,RBT
97,15,6516,11.0259,9,6,27.699,0.00425092,0.0994278,15,9,410063,0.004,10375,3.3e-05,10.375,RBT
98,15,6556,11.0346,9,6,27.878,0.00425229,0.100038,15,9,413426,0.017,10408,3.1e-05,10.408,RBT
99,15,6603,11.0442,9,6,28.483,0.00431365,0.100755,15,9,420371,0.004,10329,2e-05,10.329,RBT
100,15,6634,11.05,9,6,28.777,0.00433781,0.101228,15,9,423183,0.001,10094,1.8e-05,10.094,RBT
101,15,6664,11.0563,9,6,29.255,0.00439001,0.101686,15,9,427503,0.002,10355,1.4e-05,10.355,RBT
102,15,6695,11.0644,9,6,29.781,0.00444824,0.102159,15,9,430599,0.001,10331,1.2e-05,10.331,RBT
103,15,6715,11.07,9,6,30.379,0.00452405,0.102464,15,9,433225,0.011,10225,2e-05,10.225,RBT
104,15,6775,11.0799,9,6,30.965,0.00457048,0.10338,15,9,439738,0.001,10394,3e-06,10.394,RBT
105,15,6810,11.0863,9,6,31.507,0.00462658,0.103914,15,9,444205,0.001,10388,7e-06,10.388,RBT
106,15,6863,11.0984,9,6,31.933,0.00465292,0.104723,15,9,449911,0.023,10509,4.5e-05,10.509,RBT
107,15,6885,11.1044,9,6,32.124,0.0046658,0.105058,15,9,451763,0.003,10417,2.3e-05,10.417,RBT
108,15,6900,11.1086,9,6,32.239,0.00467232,0.105287,15,9,452744,0.001,10212,9e-06,10.212,RBT
109,15,6923,11.1134,9,6,32.454,0.00468785,0.105638,15,9,455640,0.02,10436,8.6e-05,10.436,RBT
110,15,6979,11.1215,9,6,32.995,0.00472775,0.106493,15,9,461636,0.001,10383,1.8e-05,10.383,RBT
111,15,7016,11.129,9,6,33.51,0.00477623,0.107057,15,9,466392,0.001,10410,1.1e-05,10.41,RBT
112,15,7044,11.1353,9,6,33.869,0.00480821,0.107485,15,9,470708,0.01,10276,1.7e-05,10.276,RBT
113,15,7077,11.1426,9,6,34.165,0.00482761,0.107988,15,9,473227,0.001,10540,9e-06,10.54,RBT
114,15,7172,11.1609,9,6,34.645,0.00483059,0.109438,15,9,480600,0.013,10322,0.000108,10.322,RBT
115,15,7239,11.1749,9,6,35.358,0.00488438,0.11046,15,9,487817,0.007,10161,6.9e-05,10.161,RBT
116,15,7272,11.1829,9,6,35.989,0.00494898,0.110964,15,9,491576,0.017,10310,4.1e-05,10.31,RBT
117,15,7279,11.1845,9,6,36.197,0.0049728,0.11107,15,9,493000,0.001,10385,1.3e-05,10.385,RBT
118,15,7313,11.1899,9,6,36.57,0.00500068,0.111589,15,9,498451,0.001,10324,1e-05,10.324,RBT
119,15,7344,11.1962,9,6,36.874,0.00502097,0.112062,15,9,501685,0.001,10445,8e-06,10.445,RBT
120,15,7380,11.2043,9,6,37.749,0.00511504,0.112612,15,9,507794,0.016,10498,9.5e-05,10.498,RBT
121,15,7399,11.2084,9,6,37.968,0.0051315,0.112902,15,9,510517,0.023,10484,9.3e-05,10.484,RBT
122,15,7432,11.2142,9,6,38.363,0.00516187,0.113405,15,9,512888,0.012,10357,5e-05,10.357,RBT
123,15,7453,11.2176,9,6,38.644,0.00518503,0.113725,15,9,516243,0.002,10574,1.7e-05,10.574,RBT
124,15,7463,11.2195,9,6,38.893,0.00521144,0.113878,15,9,518242,0.252,10495,0.000292,10.495,RBT
125,15,7482,11.2233,9,6,39.634,0.00529725,0.114168,15,9,525048,0.011,10662,2e-05,10.662,RBT
126,15,7495,11.2255,9,6,40.039,0.00534209,0.114366,15,9,528138,0.025,10411,0.000169,10.411,RBT
127,15,7548,11.2353,9,6,40.52,0.00536831,0.115175,15,9,535209,0.014,10389,0.000124,10.389,RBT
128,15,7577,11.2419,9,6,40.861,0.00539277,0.115618,15,9,538205,0.001,10370,2.6e-05,10.37,RBT
129,15,7604,11.2482,9,6,41.236,0.00542294,0.11603,15,9,541995,0.001,10561,2e-05,10.561,RBT
130,15,7642,11.2563,9,6,41.997,0.00549555,0.116609,15,9,548719,0.001,10448,1.3e-05,10.448,RBT
131,15,7668,11.2611,9,6,42.305,0.00551708,0.117006,15,9,551250,0.001,10390,1e-05,10.39,RBT
132,15,7691,11.2651,9,6,42.727,0.00555545,0.117357,15,9,554553,0.009,10339,2.9e-05,10.339,RBT
133,15,7716,11.2691,9,6,43.127,0.00558929,0.117739,15,9,557777,0.003,10357,0.000141,10.357,RBT
134,15,7747,11.2749,9,6,43.447,0.00560824,0.118212,15,9,561814,0.002,10324,7.4e-05,10.324,RBT
135,15,7810,11.2864,9,6,44.824,0.00573931,0.119173,15,9,573956,0.001,10380,2.4e-05,10.38,RBT
136,15,7820,11.2882,9,6,45.291,0.00579169,0.119326,15,9,577394,0.013,10392,2.9e-05,10.392,RBT
137,15,7831,11.2906,9,6,45.412,0.005799,0.119493,15,9,578889,0.011,10445,0.000115,10.445,RBT
138,15,7855,11.2965,9,6,46.07,0.00586505,0.11986,15,9,583228,0.019,10294,9.4e-05,10.294,RBT
139,15,7883,11.3008,9,6,46.448,0.00589217,0.120287,15,9,587674,0.004,10483,5.9e-05,10.483,RBT
140,15,7950,11.3109,9,6,47.165,0.0059327,0.121309,15,9,592903,0.002,10498,2.2e-05,10.498,RBT
141,15,7958,11.3118,9,6,47.273,0.00594031,0.121431,15,9,593589,0.001,10469,1.3e-05,10.469,RBT
142,15,7976,11.3151,9,6,47.579,0.00596527,0.121706,15,9,595670,0.001,10456,1.5e-05,10.456,RBT
143,15,8007,11.3208,9,6,48.433,0.00604883,0.122179,15,9,600229,0.029,10401,0.000122,10.401,RBT
144,15,8037,11.3257,9,6,48.812,0.00607341,0.122637,15,9,604895,0.002,10491,6.4e-05,10.491,RBT
145,15,8068,11.3322,9,6,49.365,0.00611862,0.12311,15,9,608790,0.02,10358,5.7e-05,10.358,RBT
146,15,8094,11.3382,9,6,49.903,0.00616543,0.123507,15,9,612723,0.001,10473,1.5e-05,10.473,RBT
147,15,8141,11.345,9,6,50.7,0.00622774,0.124224,15,9,618482,0.001,10495,1e-05,10.495,RBT
148,15,8163,11.3482,9,6,51.283,0.00628237,0.124559,15,9,622302,0.01,10458,2.2e-05,10.458,RBT
149,15,8205,11.356,9,6,52.197,0.00636161,0.1252,15,9,630611,0.015,10463,0.000106,10.463,RBT
150,15,8221,11.3588,9,6,52.569,0.00639448,0.125444,15,9,633045,0.001,10502,4.1e-05,10.502,RBT
151,15,8334,11.3769,9,6,55.235,0.00662767,0.127169,15,9,653046,0.01,10466,3e-05,10.466,RBT
152,15,8349,11.3798,9,6,55.686,0.00666978,0.127398,15,9,656926,0.002,10544,2.3e-05,10.544,RBT
153,15,8354,11.3807,9,6,55.789,0.00667812,0.127474,15,9,657848,0.002,10424,5.4e-05,10.424,RBT
154,15,8379,11.3843,9,6,56.11,0.0066965,0.127855,15,9,661248,0.015,10500,0.000281,10.5,RBT
155,15,8406,11.3884,9,6,56.713,0.00674673,0.128267,15,9,667638,0.001,10577,4.2e-05,10.577,RBT
156,15,8420,11.3905,9,6,57.079,0.00677898,0.128481,15,9,670145,0.01,10372,9.4e-05,10.372,RBT
157,15,8472,11.4011,9,6,57.831,0.00682613,0.129274,15,9,676671,0.004,10476,0.000115,10.476,RBT
158,15,8525,11.4109,9,6,58.642,0.00687883,0.130083,15,9,683820,0.011,10593,3.8e-05,10.593,RBT
159,15,8547,11.4152,9,6,58.918,0.00689341,0.130419,15,9,686678,0.002,10587,3e-05,10.587,RBT
160,15,8563,11.4174,9,6,59.266,0.00692117,0.130663,15,9,689604,0.011,10499,2.2e-05,10.499,RBT
161,15,8591,11.4223,9,6,59.686,0.0069475,0.13109,15,9,692884,0.002,10437,3.2e-05,10.437,RBT
162,15,8608,11.4257,9,6,59.937,0.00696294,0.13135,15,9,695199,0.012,10563,7.7e-05,10.563,RBT
163,15,8639,11.4294,9,6,60.264,0.00697581,0.131823,15,9,699080,0.058,10491,0.000102,10.491,RBT
164,15,8665,11.435,9,6,60.912,0.00702966,0.132219,15,9,703772,0.001,10515,1.6e-05,10.515,RBT
165,15,8692,11.4399,9,6,61.293,0.00705166,0.132631,15,9,707964,0.001,10550,1.1e-05,10.55,RBT
166,15,8705,11.4419,9,6,61.477,0.00706226,0.13283,15,9,709691,0.001,10443,8e-06,10.443,RBT
167,15,8720,11.4445,9,6,61.821,0.00708956,0.133059,15,9,713467,0.005,10520,1.6e-05,10.52,RBT
168,15,8738,11.4461,9,6,62.167,0.00711456,0.133333,15,9,716912,0.012,10529,8e-05,10.529,RBT
169,15,8751,11.4493,9,6,62.355,0.00712547,0.133532,15,9,719042,0.101,10381,0.00041,10.381,RBT
170,15,8776,11.4532,9,6,62.642,0.00713788,0.133913,15,9,722882,0.013,10457,6.4e-05,10.457,RBT
171,15,8790,11.4552,9,6,62.792,0.00714357,0.134127,15,9,724590,0.001,10416,1.5e-05,10.416,RBT
172,15,8810,11.4585,9,6,63.304,0.00718547,0.134432,15,9,727861,0.001,10467,1.7e-05,10.467,RBT
173,15,8825,11.4605,9,6,63.527,0.00719853,0.134661,15,9,730745,0.001,10493,1.3e-05,10.493,RBT
174,15,8891,11.4706,9,6,64.377,0.00724069,0.135668,15,9,742855,0.039,10436,0.000214,10.436,RBT
175,15,8902,11.4726,9,6,64.562,0.00725253,0.135836,15,9,745121,0.005,10456,4e-05,10.456,RBT
176,15,8921,11.4761,9,6,64.858,0.00727026,0.136126,15,9,749245,0.001,10711,1.9e-05,10.711,RBT
177,15,8938,11.4789,9,6,65.194,0.00729403,0.136385,15,9,753217,0.001,10510,2.1e-05,10.51,RBT
178,15,8949,11.4809,9,6,65.363,0.00730394,0.136553,15,9,755246,0.013,10524,3e-05,10.524,RBT
179,15,8981,11.4865,9,6,65.682,0.00731344,0.137041,15,9,759400,0.001,10600,1.4e-05,10.6,RBT
180,15,9023,11.4925,9,6,66.331,0.00735132,0.137682,15,9,767274,0.012,10535,0.000133,10.535,RBT
181,15,9036,11.4948,9,6,66.475,0.00735668,0.137881,15,9,768816,0.001,10557,2.5e-05,10.557,RBT
182,15,9058,11.4982,9,6,66.812,0.00737602,0.138216,15,9,773035,0.013,10453,3.7e-05,10.453,RBT
183,16,9099,11.5037,9,6,67.628,0.00743247,0.0694204,16,9,784874,0.001,10593,1.2e-05,10.593,RBT
184,16,9117,11.5067,9,6,67.894,0.00744697,0.0695577,16,9,788636,0.001,10527,1.3e-05,10.527,RBT
185,16,9149,11.5117,9,6,68.346,0.00747032,0.0698019,16,9,794694,0.041,10561,0.000278,10.561,RBT
186,16,9172,11.5156,9,6,68.574,0.00747645,0.0699773,16,9,797988,0.018,10595,0.000248,10.595,RBT
187,16,9227,11.5248,9,6,69.151,0.00749442,0.070397,16,9,805727,0.002,10335,2.9e-05,10.335,RBT
188,16,9251,11.5287,9,6,69.406,0.00750254,0.0705801,16,9,809513,0.001,10648,1.8e-05,10.648,RBT
189,16,9278,11.534,9,6,69.707,0.00751315,0.0707861,16,9,814753,0.051,10570,0.000271,10.57,RBT
190,16,9305,11.5393,9,6,70.14,0.00753788,0.0709921,16,9,821266,0.005,10684,7.6e-05,10.684,RBT
191,16,9338,11.5443,9,6,70.335,0.00753213,0.0712438,16,9,825577,0.015,10494,4.4e-05,10.494,RBT
192,16,9368,11.5495,9,6,70.7,0.00754697,0.0714727,16,9,830820,0.001,10581,2.2e-05,10.581,RBT
193,16,9379,11.5518,9,6,70.871,0.00755635,0.0715566,16,9,833365,0.001,10513,1.5e-05,10.513,RBT
194,16,9403,11.5551,9,6,71.266,0.00757907,0.0717397,16,9,840143,0.044,10490,0.00036,10.49,RBT
195,16,9428,11.5595,9,6,71.524,0.00758634,0.0719305,16,9,843823,0.017,10390,9.9e-05,10.39,RBT
196,16,9438,11.561,9,6,71.687,0.00759557,0.0720068,16,9,846113,0.001,10603,2.5e-05,10.603,RBT
197,16,9454,11.5636,9,6,71.876,0.00760271,0.0721288,16,9,848240,0.002,10613,2.1e-05,10.613,RBT
198,16,9461,11.5652,9,6,72.156,0.00762668,0.0721823,16,9,850894,0.001,10615,1.9e-05,10.615,RBT
199,16,9474,11.567,9,6,72.372,0.00763901,0.0722814,16,9,853866,0.002,10644,2.1e-05,10.644,RBT
200,16,9482,11.5684,9,6,72.514,0.00764754,0.0723425,16,9,855646,0.129,10620,0.000402,10.62,RBT
201,16,9520,11.5746,9,6,72.934,0.00766113,0.0726324,16,9,860621,0.15,10736,0.000258,10.736,RBT
202,16,9532,11.5764,9,6,73.157,0.00767488,0.0727239,16,9,863722,0.001,10588,3.6e-05,10.588,RBT
203,16,9547,11.5793,9,6,73.324,0.00768032,0.0728384,16,9,865816,0.001,10457,9e-06,10.457,RBT
204,16,9586,11.5854,9,6,73.736,0.00769205,0.0731359,16,9,871484,0.001,10553,1.7e-05,10.553,RBT
205,16,9620,11.5878,9,6,74.098,0.00770249,0.0733953,16,9,877251,0.017,10654,8.5e-05,10.654,RBT
206,16,9627,11.5889,9,6,74.225,0.00771009,0.0734487,16,9,878706,0.016,10651,5.1e-05,10.651,RBT
207,16,9640,11.5904,9,6,74.366,0.00771432,0.0735479,16,9,880581,0.001,10626,1.7e-05,10.626,RBT
208,16,9720,11.6029,9,6,75.863,0.00780484,0.0741583,16,9,902459,0.011,10557,3.7e-05,10.557,RBT
209,16,9755,11.6076,9,6,76.216,0.00781302,0.0744253,16,9,907261,0.043,10724,0.000125,10.724,RBT
210,16,9772,11.609,9,6,76.517,0.00783023,0.074555,16,9,911843,0.014,10621,0.000154,10.621,RBT
211,16,9797,11.6137,9,6,76.835,0.00784271,0.0747457,16,9,916350,0.001,10678,4.3e-05,10.678,RBT
212,16,9827,11.6188,9,6,77.111,0.00784685,0.0749746,16,9,920417,0.001,10598,3.3e-05,10.598,RBT
213,16,9851,11.6224,9,6,77.52,0.00786925,0.0751577,16,9,926749,0.004,10538,2.2e-05,10.538,RBT
214,16,9904,11.6297,9,6,78.147,0.00789045,0.0755621,16,9,935577,0.047,10493,0.00031,10.493,RBT
215,16,9908,11.6304,9,6,78.413,0.00791411,0.0755926,16,9,938598,0.004,10620,0.000108,10.62,RBT
216,16,9929,11.6343,9,6,78.754,0.00793172,0.0757528,16,9,943936,0.017,10414,9.1e-05,10.414,RBT
217,16,9942,11.6362,9,6,79.045,0.00795061,0.075852,16,9,946788,0.001,10466,2.3e-05,10.466,RBT
218,16,9955,11.6384,9,6,79.253,0.00796113,0.0759512,16,9,949320,0.002,10560,3.4e-05,10.56,RBT
219,16,9960,11.6391,9,6,79.337,0.00796556,0.0759893,16,9,950351,0.022,10543,0.000297,10.543,RBT
220,16,9971,11.641,9,6,79.583,0.00798145,0.0760733,16,9,953633,0.009,10533,7.9e-05,10.533,RBT
221,16,9984,11.6434,9,6,79.76,0.00798878,0.0761725,16,9,955890,0.014,10557,6.3e-05,10.557,RBT
222,16,10004,11.6463,9,6,80.032,0.008,0.076325,16,9,958674,0.002,10500,4.1e-05,10.5,RBT
223,16,10018,11.6483,9,6,80.273,0.00801288,0.0764319,16,9,961799,0.001,10643,3.3e-05,10.643,RBT
224,16,10056,11.6554,9,6,80.798,0.00803481,0.0767218,16,9,972735,0.01,10651,0.000174,10.651,RBT
225,16,10059,11.6559,9,6,80.864,0.00803897,0.0767447,16,9,973490,0.013,10688,7.2e-05,10.688,RBT
226,16,10077,11.6575,9,6,81.105,0.00804853,0.076882,16,9,977076,0.001,10752,3.1e-05,10.752,RBT
227,16,10091,11.6593,9,6,81.314,0.00805807,0.0769888,16,9,979719,0.001,10499,1.4e-05,10.499,RBT
228,16,10117,11.663,9,6,81.766,0.00808204,0.0771872,16,9,985771,0.023,10661,0.000162,10.661,RBT
229,16,10139,11.6667,9,6,82.02,0.00808956,0.077355,16,9,989672,0.028,10742,0.000211,10.742,RBT
230,16,10144,11.6672,9,6,82.167,0.00810006,0.0773932,16,9,991426,0.018,10576,5.7e-05,10.576,RBT
