Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
1,7,129,5.28682,5,1,0.046,0.000356589,0.505882,7,5,991,0,1051,0,5.93785,AVL
2,8,205,5.89756,5,1,0.089,0.000434146,0.401174,8,5,1912,0,2030,0,6.67763,AVL
3,10,574,7.43554,6,1,0.527,0.000918118,0.28041,10,6,9808,0,7741,0,7.741,AVL
4,10,604,7.51656,6,1,0.661,0.00109437,0.295066,10,6,10513,0,7710,0,7.71,AVL
5,11,704,7.73722,6,1,0.803,0.00114063,0.171917,11,6,13142,0,7883,0,7.883,AVL
6,11,806,7.9268,6,1,0.94,0.00116625,0.196825,11,6,15100,0,8039,0,8.039,AVL
7,11,883,8.06342,6,1,0.98,0.00110985,0.215629,11,6,16780,0.035,8116,5.4e-05,8.116,AVL
8,11,1113,8.36837,7,1,1.297,0.00116532,0.271795,11,7,22907,0.094,8486,0.000105,8.486,AVL
9,11,1160,8.43017,7,1,1.355,0.0011681,0.283272,11,7,23847,0.001,8411,2e-06,8.411,AVL
10,11,1279,8.57936,7,1,1.496,0.00116966,0.312332,11,7,27097,0.001,8539,1e-06,8.539,AVL
11,12,1407,8.72139,8,1,1.661,0.00118053,0.171774,12,8,31109,0.006,8652,6e-06,8.652,AVL
12,12,1463,8.77649,8,1,1.696,0.00115926,0.178611,12,8,32857,0.002,8693,9e-06,8.693,AVL
13,12,1526,8.82962,8,1,1.775,0.00116317,0.186302,12,8,34534,0,8731,0,8.731,AVL
14,12,1671,8.96589,8,1,1.995,0.0011939,0.204004,12,8,39211,0.045,8772,0.000138,8.772,AVL
15,12,1824,9.08333,8,1,2.18,0.00119518,0.222683,12,8,45431,0,8851,0,8.851,AVL
16,12,1924,9.1762,8,1,2.249,0.00116892,0.234892,12,8,48742,0.002,9023,1.4e-05,9.023,AVL
17,12,1994,9.2332,8,1,2.311,0.00115898,0.243438,12,8,51388,0,8859,0,8.859,AVL
18,12,2057,9.28439,8,1,2.519,0.0012246,0.251129,12,8,53427,0.001,8877,8e-06,8.877,AVL
19,12,2119,9.33082,8,1,2.794,0.00131855,0.258699,12,8,55688,0.02,9141,5e-05,9.141,AVL
20,13,2314,9.45376,8,1,3.302,0.00142697,0.141244,13,8,65621,0,9129,0,9.129,AVL
21,13,2435,9.53265,8,1,3.491,0.00143368,0.14863,13,8,70379,0.011,9218,1.1e-05,9.218,AVL
22,13,2470,9.55304,8,1,3.71,0.00150202,0.150766,13,8,72310,0.05,9246,0.000121,9.246,AVL
23,13,2591,9.61173,8,1,3.997,0.00154265,0.158152,13,8,78304,0.013,9241,5.7e-05,9.241,AVL
24,13,2632,9.62994,8,1,4.081,0.00155053,0.160654,13,8,80023,0.076,9302,0.0001,9.302,AVL
25,13,2682,9.66145,8,1,4.307,0.00160589,0.163706,13,8,82706,0.002,9197,4e-06,9.197,AVL
26,13,2771,9.70805,8,1,4.555,0.00164381,0.169139,13,8,87437,0.023,9237,5.9e-05,9.237,AVL
27,13,2828,9.73444,8,1,4.711,0.00166584,0.172618,13,8,90458,0.001,9304,1e-06,9.304,AVL
28,13,3002,9.81779,8,1,5.258,0.0017515,0.183239,13,8,98329,0.067,9233,0.000107,9.233,AVL
29,13,3055,9.84124,8,1,5.339,0.00174763,0.186474,13,8,100905,0.001,9368,2e-06,9.368,AVL
30,13,3160,9.88449,8,1,5.512,0.0017443,0.192883,13,8,106329,0.002,9421,4.3e-05,9.421,AVL
31,13,3191,9.89784,8,1,5.652,0.00177123,0.194775,13,8,107744,0.001,9356,1e-05,9.356,AVL
32,13,3249,9.92305,8,1,5.931,0.00182548,0.198315,13,8,111766,0.001,9373,3e-06,9.373,AVL
33,13,3340,9.96138,9,1,6.213,0.00186018,0.20387,13,9,117344,0.001,9364,4e-06,9.364,AVL
34,13,3388,9.97668,9,1,6.424,0.0018961,0.2068,13,9,119878,0.002,9561,3.2e-05,9.561,AVL
35,13,3448,10.0015,9,1,6.717,0.00194809,0.210462,13,9,122975,0.001,9463,1.2e-05,9.463,AVL
36,13,3526,10.0357,9,1,6.933,0.00196625,0.215223,13,9,127630,0.001,9549,1.8e-05,9.549,AVL
37,13,3545,10.0463,9,1,6.969,0.00196587,0.216383,13,9,128209,0.001,9577,3e-06,9.577,AVL
38,13,3566,10.0558,9,1,7.026,0.00197027,0.217665,13,9,130309,0.005,9369,0.000192,9.369,AVL
39,13,3581,10.062,9,1,7.114,0.0019866,0.21858,13,9,131279,0.02,9645,5.1e-05,9.645,AVL
40,13,3626,10.0822,9,1,7.709,0.00212603,0.221327,13,9,133973,0.001,9608,1.8e-05,9.608,AVL
41,13,3793,10.1526,9,1,9.023,0.00237886,0.23152,13,9,144667,0.019,9579,0.000168,9.579,AVL
42,13,3861,10.1782,9,1,9.216,0.00238695,0.235671,13,9,147812,0.009,9546,1.1e-05,9.546,AVL
43,14,3952,10.2123,9,1,9.433,0.00238689,0.120609,14,9,153821,0.001,9587,2.8e-05,9.587,AVL
44,14,3975,10.2209,9,1,9.527,0.00239673,0.121311,14,9,155688,0.001,9534,1.1e-05,9.534,AVL
45,14,4047,10.2473,9,1,10.067,0.00248752,0.123508,14,9,160665,0.001,9614,3.1e-05,9.614,AVL
46,14,4079,10.2594,9,1,10.234,0.00250895,0.124485,14,9,163104,0.001,9772,1.1e-05,9.772,AVL
