Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tempo_Maximo_Busca_Amostra,Comparacoes_Total_Busca_Amostra,Tempo_Medio_Busca_Amostra_Por_Palavra,Comparacoes_Medias_Busca_Amostra_Por_Palavra,Tipo_Arvore
65,14,5032,10.5662,9,1,3.017,0.000599563,0.153569,14,9,233376,0.013,9916,1.5e-05,9.916,AVL
66,14,5056,10.5716,9,1,3.047,0.00060265,0.154302,14,9,237754,0.013,9894,1.8e-05,9.894,AVL
67,14,5107,10.5841,9,1,3.192,0.000625024,0.155858,14,9,243033,0.001,9983,4e-06,9.983,AVL
68,14,5136,10.5929,9,1,3.211,0.000625195,0.156743,14,9,245406,0.013,9929,1.8e-05,9.929,AVL
69,14,5158,10.6002,9,1,3.227,0.00062563,0.157414,14,9,248041,0.004,9862,8e-06,9.862,AVL
70,14,5197,10.6113,9,1,3.248,0.000624976,0.158605,14,9,250648,0.004,9719,6e-06,9.719,AVL
71,14,5246,10.6247,9,1,3.323,0.000633435,0.1601,14,9,254877,0.001,9900,5e-06,9.9,AVL
72,14,5272,10.6328,9,1,3.345,0.000634484,0.160894,14,9,257440,0.004,9861,5e-06,9.861,AVL
73,14,5317,10.6415,9,1,3.389,0.00063739,0.162267,14,9,261806,0,10183,0,10.183,AVL
74,14,5393,10.6614,9,1,3.5,0.000648989,0.164586,14,9,270119,0.001,9937,1e-06,9.937,AVL
75,14,5411,10.6673,9,1,3.522,0.000650896,0.165136,14,9,272152,0.036,10038,6.5e-05,10.038,AVL
76,14,5483,10.6858,9,1,3.707,0.00067609,0.167333,14,9,281229,0.005,10087,6e-06,10.087,AVL
77,14,5544,10.7022,9,1,3.758,0.00067785,0.169195,14,9,285048,0,9932,0,9.932,AVL
78,14,5580,10.7145,9,1,3.837,0.000687634,0.170293,14,9,288998,0,9943,0,9.943,AVL
79,14,5638,10.7292,9,1,3.885,0.000689074,0.172063,14,9,295354,0,9962,0,9.962,AVL
80,14,5715,10.7508,9,1,4.01,0.000701662,0.174413,14,9,301472,0,10120,0,10.12,AVL
81,14,5765,10.7636,9,1,4.067,0.000705464,0.175939,14,9,305319,0.012,9821,1.9e-05,9.821,AVL
82,14,5834,10.7818,9,1,4.179,0.000716318,0.178045,14,9,313051,0,10175,0,10.175,AVL
83,14,5919,10.8037,9,1,4.402,0.000743707,0.180639,14,9,327617,0.009,10020,1.6e-05,10.02,AVL
84,14,5975,10.8161,9,1,4.494,0.000752134,0.182348,14,9,333687,0,10057,0,10.057,AVL
85,14,5988,10.8193,9,1,4.512,0.000753507,0.182745,14,9,334972,0,10021,0,10.021,AVL
86,14,6006,10.8235,9,1,4.526,0.00075358,0.183294,14,9,336008,0,10226,0,10.226,AVL
87,14,6020,10.8276,9,1,4.535,0.000753322,0.183721,14,9,337115,0,10148,0,10.148,AVL
88,14,6036,10.8322,9,1,4.613,0.000764248,0.18421,14,9,338883,0.006,10075,7e-06,10.075,AVL
89,14,6095,10.8484,9,1,4.69,0.000769483,0.18601,14,9,347362,0,10064,0,10.064,AVL
90,14,6117,10.8537,9,1,4.711,0.000770149,0.186682,14,9,348822,0,10185,0,10.185,AVL
91,14,6185,10.8686,9,1,4.863,0.000786257,0.188757,14,9,356845,0.006,10190,7e-06,10.19,AVL
92,14,6243,10.8816,9,1,4.985,0.000798494,0.190527,14,9,363668,0.001,10163,1e-06,10.163,AVL
93,14,6312,10.8983,9,1,5.076,0.000804183,0.192633,14,9,375049,0,10089,0,10.089,AVL
94,14,6374,10.9128,9,1,5.272,0.00082711,0.194525,14,9,382433,0,10020,0,10.02,AVL
95,14,6435,10.927,9,1,5.385,0.00083683,0.196387,14,9,389600,0,10173,0,10.173,AVL
96,14,6491,10.9404,9,1,5.431,0.000836697,0.198096,14,9,395852,0,9914,0,9.914,AVL
97,14,6516,10.9458,9,1,5.477,0.000840546,0.198859,14,9,399363,0,10069,0,10.069,AVL
98,14,6556,10.9555,9,1,5.552,0.000846858,0.200079,14,9,402693,0.002,10079,3e-06,10.079,AVL
99,14,6603,10.9653,9,1,5.65,0.000855672,0.201514,14,9,409572,0.1,10332,0.000102,10.332,AVL
100,14,6634,10.9717,9,1,5.678,0.000855894,0.20246,14,9,412289,0.129,10242,0.000142,10.242,AVL
101,14,6664,10.9794,9,1,5.783,0.000867797,0.203375,14,9,416570,0.089,10095,9.6e-05,10.095,AVL
102,14,6695,10.9878,9,1,5.807,0.000867364,0.204321,14,9,419628,0.013,10149,2.4e-05,10.149,AVL
103,14,6715,10.9923,9,1,5.854,0.00087178,0.204932,14,9,422158,0.001,10173,5e-06,10.173,AVL
104,14,6775,11.0056,9,1,5.978,0.000882362,0.206763,14,9,428554,0.001,10316,6e-06,10.316,AVL
105,14,6810,11.0138,9,1,6.069,0.000891189,0.207831,14,9,432894,0.005,10197,9e-06,10.197,AVL
106,14,6863,11.0251,9,1,6.237,0.000908786,0.209449,14,9,438337,0.001,10110,1e-06,10.11,AVL
107,14,6885,11.0289,9,1,6.275,0.000911402,0.21012,14,9,440116,0,10209,0,10.209,AVL
108,14,6900,11.0312,9,1,6.309,0.000914348,0.210578,14,9,441079,0,10140,0,10.14,AVL
109,14,6923,11.0367,9,1,6.42,0.000927344,0.21128,14,9,443985,0.004,10231,1.7e-05,10.231,AVL
110,14,6979,11.0489,9,1,6.667,0.000955294,0.212989,14,9,449888,0.001,10156,1e-06,10.156,AVL
111,14,7016,11.0554,9,1,7.121,0.00101497,0.214118,14,9,454684,0.013,10184,1.5e-05,10.184,AVL
112,14,7044,11.0612,9,1,7.39,0.00104912,0.214972,14,9,458932,0,10345,0,10.345,AVL
113,14,7077,11.0684,9,1,7.509,0.00106104,0.215979,14,9,461380,0.001,10137,1e-06,10.137,AVL
114,14,7172,11.0887,9,1,8.002,0.00111573,0.218879,14,9,468655,0,10256,0,10.256,AVL
115,14,7239,11.1043,9,1,8.325,0.00115002,0.220923,14,9,475767,0,10430,0,10.43,AVL
116,14,7272,11.1103,9,1,8.389,0.0011536,0.221931,14,9,479530,0.001,10315,1e-06,10.315,AVL
117,14,7279,11.1118,9,1,8.448,0.0011606,0.222144,14,9,480918,0,10152,0,10.152,AVL
118,14,7313,11.119,9,1,8.511,0.00116382,0.223182,14,9,486169,0,10135,0,10.135,AVL
119,14,7344,11.1242,9,1,8.628,0.00117484,0.224128,14,9,489314,0,10233,0,10.233,AVL
120,14,7380,11.1312,9,1,8.688,0.00117724,0.225227,14,9,495109,0.001,10150,1e-06,10.15,AVL
121,14,7399,11.1357,9,1,8.724,0.00117908,0.225806,14,9,497853,0,10174,0,10.174,AVL
122,14,7432,11.1421,9,1,8.758,0.00117842,0.226814,14,9,500226,0,10449,0,10.449,AVL
123,14,7453,11.1453,9,1,8.877,0.00119106,0.227454,14,9,503584,0.001,10273,4e-06,10.273,AVL
124,14,7463,11.1474,9,1,8.958,0.00120032,0.22776,14,9,505586,0,10023,0,10.023,AVL
125,14,7482,11.151,9,1,9.074,0.00121278,0.228339,14,9,512356,0,10324,0,10.324,AVL
126,14,7495,11.1536,9,1,9.181,0.00122495,0.228736,14,9,515422,0,10245,0,10.245,AVL
127,14,7548,11.1634,9,1,9.339,0.00123728,0.230354,14,9,522323,0.001,10364,2e-06,10.364,AVL
128,14,7577,11.1692,9,1,9.425,0.0012439,0.231239,14,9,525196,0,10201,0,10.201,AVL
129,14,7604,11.1743,9,1,9.475,0.00124605,0.232063,14,9,528920,0,10124,0,10.124,AVL
130,14,7642,11.1808,9,1,9.536,0.00124784,0.233222,14,9,535568,0,10238,0,10.238,AVL
131,14,7668,11.1858,9,1,9.621,0.00125469,0.234016,14,9,538111,0,10252,0,10.252,AVL
132,14,7691,11.1907,9,1,9.704,0.00126173,0.234718,14,9,541338,0.001,10176,1e-06,10.176,AVL
133,14,7716,11.1952,9,1,9.781,0.00126763,0.235481,14,9,544545,0,10154,0,10.154,AVL
134,14,7747,11.2018,9,1,9.871,0.00127417,0.236427,14,9,548535,0,10160,0,10.16,AVL
135,14,7810,11.2133,9,1,10.193,0.00130512,0.23835,14,9,560464,0.004,10242,3.6e-05,10.242,AVL
136,14,7820,11.2156,9,1,10.314,0.00131893,0.238655,14,9,563845,0.013,10357,2.7e-05,10.357,AVL
137,14,7831,11.2177,9,1,10.336,0.00131988,0.23899,14,9,565317,0.013,10351,3.6e-05,10.351,AVL
138,14,7855,11.2229,9,1,10.426,0.00132731,0.239723,14,9,569645,0.004,10269,2.8e-05,10.269,AVL
139,15,7883,11.2286,9,1,10.545,0.00133769,0.120287,15,9,573975,0.001,10415,9e-06,10.415,AVL
140,15,7950,11.239,9,1,10.727,0.00134931,0.121309,15,9,579040,0.001,10304,5e-06,10.304,AVL
141,15,7958,11.2404,9,1,10.77,0.00135336,0.121431,15,9,579742,0.004,10241,7e-06,10.241,AVL
142,15,7976,11.2444,9,1,10.833,0.0013582,0.121706,15,9,581721,0.004,10247,1e-05,10.247,AVL
143,15,8007,11.2507,9,1,10.932,0.00136531,0.122179,15,9,586152,0.005,10222,8e-06,10.222,AVL
144,15,8037,11.2564,9,1,11.238,0.00139828,0.122637,15,9,590741,0.124,10375,0.000147,10.375,AVL
145,15,8068,11.2621,9,1,11.553,0.00143195,0.12311,15,9,594556,0.123,10131,0.00013,10.131,AVL
146,15,8094,11.2665,9,1,12.171,0.00150371,0.123507,15,9,598374,0.009,10114,1.8e-05,10.114,AVL
147,15,8141,11.2755,9,1,12.639,0.00155251,0.124224,15,9,604074,0.001,10427,8e-06,10.427,AVL
148,15,8163,11.2803,9,1,12.837,0.00157258,0.124559,15,9,607876,0.001,10299,3e-06,10.299,AVL
149,15,8205,11.2876,9,1,13.234,0.00161292,0.1252,15,9,616125,0.001,10381,4e-06,10.381,AVL
150,15,8221,11.2902,9,1,13.339,0.00162255,0.125444,15,9,618558,0.001,10270,8e-06,10.27,AVL
151,15,8334,11.3101,9,1,14.028,0.00168323,0.127169,15,9,638383,0.008,10369,1.9e-05,10.369,AVL
152,15,8349,11.3125,9,1,14.181,0.00169853,0.127398,15,9,642099,0.001,10246,4e-06,10.246,AVL
153,15,8354,11.3131,9,1,14.229,0.00170326,0.127474,15,9,642989,0.004,10345,8e-06,10.345,AVL
154,15,8379,11.3171,10,1,14.356,0.00171333,0.127855,15,10,646306,0.001,10196,7e-06,10.196,AVL
155,15,8406,11.3218,10,1,14.737,0.00175315,0.128267,15,10,652672,0.001,10135,8e-06,10.135,AVL
156,15,8420,11.3243,10,1,14.841,0.00176259,0.128481,15,10,655094,0.001,10031,3e-06,10.031,AVL
157,15,8472,11.3336,10,1,15.113,0.00178388,0.129274,15,10,661525,0.001,10324,1e-06,10.324,AVL
158,15,8525,11.3421,10,1,15.502,0.00181842,0.130083,15,10,668592,0.004,10256,9e-06,10.256,AVL
159,15,8547,11.3462,10,1,15.671,0.00183351,0.130419,15,10,671417,0.001,10233,1e-06,10.233,AVL
160,15,8563,11.3492,10,1,15.884,0.00185496,0.130663,15,10,674262,0.008,10269,1.6e-05,10.269,AVL
161,15,8591,11.352,10,1,16.1,0.00187405,0.13109,15,10,677430,0.001,10125,1e-06,10.125,AVL
162,15,8608,11.3546,10,1,16.231,0.00188557,0.13135,15,10,679696,0.001,10329,3e-06,10.329,AVL
163,15,8639,11.3609,10,1,16.403,0.00189872,0.131823,15,10,683528,0.078,10198,8.1e-05,10.198,AVL
164,15,8665,11.3647,10,1,16.563,0.00191148,0.132219,15,10,688150,0.124,10351,0.00013,10.351,AVL
165,15,8692,11.3692,10,1,17.15,0.00197308,0.132631,15,10,692298,0.008,10434,1.3e-05,10.434,AVL
166,15,8705,11.3716,10,1,17.43,0.0020023,0.13283,15,10,693986,0.005,10414,1.6e-05,10.414,AVL
167,15,8720,11.3744,10,1,17.803,0.00204163,0.133059,15,10,697753,0.008,10409,9e-06,10.409,AVL
168,15,8738,11.3779,10,1,18.109,0.00207244,0.133333,15,10,701173,0.018,10336,0.000289,10.336,AVL
169,15,8751,11.3805,10,1,18.264,0.00208708,0.133532,15,10,703342,0.006,10383,4.9e-05,10.383,AVL
170,15,8776,11.3851,10,1,18.46,0.00210346,0.133913,15,10,707170,0.005,10375,2.4e-05,10.375,AVL
171,15,8790,11.387,10,1,18.596,0.00211559,0.134127,15,10,708848,0.013,10369,2.7e-05,10.369,AVL
172,15,8810,11.3919,10,1,18.757,0.00212906,0.134432,15,10,712090,0.001,10265,6e-06,10.265,AVL
173,15,8825,11.3946,10,1,18.953,0.00214765,0.134661,15,10,714929,0.001,10301,9e-06,10.301,AVL
174,15,8891,11.4057,10,1,19.695,0.00221516,0.135668,15,10,726805,0.001,10444,7e-06,10.444,AVL
175,15,8902,11.4073,10,1,19.862,0.00223118,0.135836,15,10,729049,0.001,10391,6e-06,10.391,AVL
176,15,8921,11.4094,10,1,20.043,0.00224672,0.136126,15,10,733037,0.003,10488,5e-06,10.488,AVL
177,15,8938,11.4126,10,1,20.25,0.00226561,0.136385,15,10,736910,0.001,10482,1e-06,10.482,AVL
178,15,8949,11.4143,10,1,20.45,0.00228517,0.136553,15,10,738876,0.009,10343,3.9e-05,10.343,AVL
179,15,8981,11.4197,10,1,20.594,0.00229306,0.137041,15,10,743021,0.001,10300,3e-06,10.3,AVL
180,15,9023,11.4259,10,1,20.801,0.00230533,0.137682,15,10,750830,0.002,10426,8e-06,10.426,AVL
181,15,9036,11.4277,10,1,20.919,0.00231507,0.137881,15,10,752372,0.005,10390,1.1e-05,10.39,AVL
182,15,9058,11.4312,10,1,21.034,0.00232215,0.138216,15,10,756538,0.067,10358,0.000105,10.358,AVL
183,15,9099,11.4381,10,1,21.354,0.00234685,0.138842,15,10,768106,0.015,10345,6.2e-05,10.345,AVL
184,15,9117,11.441,10,1,21.458,0.00235363,0.139117,15,10,771687,0.003,10233,7.9e-05,10.233,AVL
185,15,9149,11.4461,10,1,21.608,0.00236179,0.139605,15,10,777534,0.002,10373,1.7e-05,10.373,AVL
186,15,9172,11.4495,10,1,21.682,0.00236393,0.139956,15,10,780772,0.005,10475,1.7e-05,10.475,AVL
187,15,9227,11.4585,10,1,21.845,0.00236751,0.140795,15,10,788358,0.011,10365,3.2e-05,10.365,AVL
188,15,9251,11.4631,10,1,22.101,0.00238904,0.141161,15,10,792113,0.005,10296,1.3e-05,10.296,AVL
189,15,9278,11.4676,10,1,22.197,0.00239243,0.141573,15,10,797263,0.005,10480,1.4e-05,10.48,AVL
190,15,9305,11.4716,10,1,22.384,0.00240559,0.141985,15,10,803772,0.005,10441,1.4e-05,10.441,AVL
191,15,9338,11.4774,10,1,22.462,0.00240544,0.142489,15,10,808011,0.005,10306,4.2e-05,10.306,AVL
192,15,9368,11.4826,10,1,22.564,0.00240863,0.142947,15,10,813327,0.001,10318,8e-06,10.318,AVL
193,15,9379,11.484,10,1,22.861,0.00243747,0.143114,15,10,815778,0.01,10357,1.2e-05,10.357,AVL
194,15,9403,11.4874,10,1,23.172,0.00246432,0.143481,15,10,822397,0.002,10387,8e-06,10.387,AVL
195,15,9428,11.4912,10,1,23.329,0.00247444,0.143862,15,10,825966,0.001,10351,4e-06,10.351,AVL
196,15,9438,11.4926,10,1,23.443,0.00248389,0.144015,15,10,828292,0.001,10339,5e-06,10.339,AVL
197,15,9454,11.4955,10,1,23.518,0.00248762,0.144259,15,10,830393,0.001,10434,5e-06,10.434,AVL
198,15,9461,11.4966,10,1,23.601,0.00249456,0.144366,15,10,832951,0.001,10351,2e-06,10.351,AVL
199,15,9474,11.4986,10,1,23.695,0.00250106,0.144564,15,10,835887,0.001,10323,3e-06,10.323,AVL
200,15,9482,11.5,10,1,23.784,0.00250833,0.144686,15,10,837689,0.001,10213,2e-06,10.213,AVL
201,15,9520,11.506,10,1,23.951,0.00251586,0.145266,15,10,842522,0.001,10409,9e-06,10.409,AVL
202,15,9532,11.5072,10,1,24.043,0.00252235,0.145449,15,10,845646,0.001,10477,3e-06,10.477,AVL
203,15,9547,11.5099,10,1,24.123,0.00252676,0.145678,15,10,847706,0.001,10480,4e-06,10.48,AVL
204,15,9586,11.517,10,1,24.278,0.00253265,0.146273,15,10,853349,0,10473,0,10.473,AVL
205,15,9620,11.5225,10,1,24.378,0.0025341,0.146792,15,10,859190,0.001,10383,7e-06,10.383,AVL
206,15,9627,11.5236,10,1,24.426,0.00253724,0.146899,15,10,860582,0.001,10409,6e-06,10.409,AVL
207,15,9640,11.525,10,1,24.49,0.00254046,0.147097,15,10,862421,0.01,10434,1.5e-05,10.434,AVL
208,15,9720,11.5373,10,1,25.021,0.00257418,0.148318,15,10,884000,0.001,10438,8e-06,10.438,AVL
209,15,9755,11.5423,10,1,25.088,0.00257181,0.148852,15,10,888732,0.001,10294,1.7e-05,10.294,AVL
210,15,9772,11.5449,10,1,25.257,0.00258463,0.149111,15,10,893265,0.089,10426,0.000114,10.426,AVL
211,15,9797,11.5487,10,1,25.342,0.00258671,0.149493,15,10,897648,0.004,10395,1.4e-05,10.395,AVL
212,15,9827,11.5531,10,1,25.43,0.00258777,0.14995,15,10,901622,0.013,10275,3.3e-05,10.275,AVL
213,15,9851,11.557,10,1,25.602,0.00259892,0.150317,15,10,907872,0.015,10425,4.4e-05,10.425,AVL
214,15,9904,11.5654,10,1,25.765,0.00260147,0.151125,15,10,916546,0.001,10441,1e-05,10.441,AVL
215,15,9908,11.566,10,1,25.83,0.00260698,0.151186,15,10,919504,0.005,10618,1.6e-05,10.618,AVL
216,15,9929,11.5692,10,1,25.919,0.00261043,0.151507,15,10,924825,0.001,10352,8e-06,10.352,AVL
217,15,9942,11.5711,10,1,25.964,0.00261155,0.151705,15,10,927681,0.002,10523,8e-06,10.523,AVL
218,15,9955,11.5729,10,1,26.067,0.00261848,0.151904,15,10,930204,0.001,10181,4e-06,10.181,AVL
219,15,9960,11.5737,10,1,26.099,0.00262038,0.15198,15,10,931212,0.002,10585,4e-06,10.585,AVL
220,15,9971,11.5756,10,1,26.162,0.00262381,0.152148,15,10,934410,0.001,10279,2e-06,10.279,AVL
221,15,9984,11.5772,10,1,26.227,0.0026269,0.152346,15,10,936638,0.005,10482,1.2e-05,10.482,AVL
222,15,10004,11.58,10,1,26.313,0.00263025,0.152651,15,10,939402,0.001,10233,2e-06,10.233,AVL
223,15,10018,11.5816,10,1,26.424,0.00263765,0.152865,15,10,942434,0.001,10458,3e-06,10.458,AVL
224,15,10056,11.5893,10,1,26.682,0.00265334,0.153445,15,10,953032,0.008,10449,9e-06,10.449,AVL
225,15,10059,11.5899,10,1,26.719,0.00265623,0.153491,15,10,953774,0.004,10533,2.2e-05,10.533,AVL
226,15,10077,11.5927,10,1,26.857,0.00266518,0.153765,15,10,957309,0.018,10338,3.4e-05,10.338,AVL
227,15,10091,11.5945,10,1,26.952,0.00267089,0.153979,15,10,959866,0.001,10329,5e-06,10.329,AVL
228,15,10117,11.5982,10,1,27.063,0.002675,0.154376,15,10,965834,0.001,10461,7e-06,10.461,AVL
229,15,10139,11.6017,10,1,27.452,0.00270756,0.154711,15,10,969723,0.001,10217,4e-06,10.217,AVL
230,15,10144,11.6039,10,1,27.524,0.00271333,0.154788,15,10,971439,0.001,10318,4e-06,10.318,AVL
231,15,10152,11.6047,10,1,27.623,0.00272094,0.15491,15,10,973000,0.004,10492,8e-06,10.492,AVL
232,15,10249,11.6198,10,1,28.617,0.00279217,0.15639,15,10,997628,0.008,10371,1e-05,10.371,AVL
233,15,10277,11.6218,10,1,28.824,0.00280471,0.156817,15,10,1003798,0.001,10388,3e-06,10.388,AVL
234,15,10280,11.6224,10,1,28.934,0.00281459,0.156863,15,10,1005347,0.001,10379,5e-06,10.379,AVL
235,15,10282,11.6225,10,1,28.988,0.0028193,0.156893,15,10,1007677,0,10523,0,10.523,AVL
236,15,10296,11.6246,10,1,29.078,0.0028242,0.157107,15,10,1012448,0.001,10385,1e-06,10.385,AVL
